"","(Intercept)","beta_1","alpha_1","pi"
"1",0.796898664242886,0.175865892387084,0.328956584684116,0.789708175406664
"2",0.78154255304674,0.148934833912928,0.355229655894196,0.833504152445627
"3",0.77267329196787,0.250664615757346,0.331272213888631,0.813920816824882
"4",0.979680110358655,0.209320755832992,0.220018884242487,0.791681777772256
"5",0.388461306406691,0.159147089364225,0.605022043084432,0.779450666712132
"6",0.764771586153577,0.228708395465747,0.357714188474302,0.763943487058117
"7",0.719536402145298,0.198495045177463,0.41940053791142,0.80210980493346
"8",0.935484220288367,0.225584357319168,0.252562671197734,0.819626763567373
"9",0.829794957688878,0.250695187323766,0.260790930699089,0.798743614326203
"10",0.567751545807855,0.177780857380941,0.502011411845334,0.79463546637036
"11",1.14863847355813,0.23711177153324,0.107459458147301,0.780063383715596
"12",1.37304416383398,0.219245724251709,9.90920822101631e-10,0.799494633491605
"13",0.387995139564592,0.160982998754382,0.602636751431418,0.802276248694419
"14",0.418697412100078,0.124495266617297,0.618317774335203,0.733581238517385
"15",0.611827119477439,0.182778470483247,0.492531781991548,0.793156698981871
"16",0.582560585201975,0.191116790830077,0.458453569786343,0.848624062776668
"17",1.11643505821589,0.192716012956722,0.194406328932259,0.783788403290797
"18",0.668078155108674,0.250471917996324,0.372875771002838,0.810619625024502
"19",0.87458519093756,0.218390649074353,0.275351062677601,0.768087329198892
"20",0.817174962047307,0.296557979088569,0.25343862464586,0.818520071375452
"21",0.821411371573928,0.226342762098642,0.348542241081231,0.805986652105928
"22",0.582974891667329,0.171936943098671,0.502051212069712,0.818547045041736
"23",0.909992729596706,0.234948217202232,0.276562350661153,0.809687331401794
"24",0.468827321770138,0.133251266324119,0.595458033875009,0.8279955087839
"25",1.08750734276331,0.18138645138845,0.241522678207308,0.786141272535376
"26",0.404019111645117,0.209816890243595,0.549414476816335,0.791521391118168
"27",0.88887496929878,0.190988561771872,0.301230808559614,0.789771766940127
"28",0.780155927619422,0.162510295766884,0.401170739064119,0.81393317055557
"29",0.76127276244279,0.194382124602842,0.423710816546843,0.816015470084339
"30",0.73785792628465,0.171233420969914,0.365981929894811,0.797324703935592
