"","(Intercept)","beta_1","alpha_1","pi"
"1",0.523262537634877,0.238290771922975,0.451722923775558,0.718290352062472
"2",0.723575578557166,0.297553818407861,0.324868756330076,0.683295437787086
"3",0.445532711115452,0.378678057957215,0.41510884740314,0.808931560952795
"4",0.536734357002205,0.320450545410455,0.4131950441428,0.70388553278068
"5",0.626247689399598,0.255357721284272,0.370156346329863,0.687808097296276
"6",0.567138886632717,0.22401418531448,0.553741955112709,0.79011729925493
"7",0.698486104192368,0.237250114429024,0.344376282959469,0.691927843554925
"8",0.898290980915424,0.299082270935576,0.276123448804774,0.810853468199023
"9",0.54030357864103,0.345629886170199,0.395040632986124,0.687415121573265
"10",1.07114537500243,0.243681838114723,0.279365610880944,0.779836664029477
"11",0.35541748559389,0.347393234802893,0.48502348579292,0.827159440967595
"12",0.260937605322196,0.130293126188609,0.753781436083655,0.755158597231351
"13",0.63524439799428,0.149536537800634,0.48435499938297,0.64360770743931
"14",0.776778680302784,0.372221218609147,0.21024204528931,0.539935708242609
"15",0.497592660487473,0.375466761250293,0.367807843563742,0.767255840435092
"16",0.463813218408622,0.235728483624719,0.559852409460289,0.699678010289523
"17",0.643807244781063,0.408286565270925,0.299712851487623,0.821269204975772
"18",1.06573265178058,0.471762886899923,4.89297814521729e-10,0.741363381850586
"19",0.742681521156497,0.289326441276411,0.300054056425498,0.660354019372475
"20",0.698709793930272,0.283622218528544,0.406482863600998,0.715867210981538
"21",0.702166853145919,0.308115681101907,0.399008190632553,0.716523232208953
"22",0.519053428764403,0.239492362341338,0.499649454583359,0.759837421066806
"23",0.962102045456107,0.36692657812865,0.175459189036168,0.71785879718494
"24",0.647306103147177,0.306897641355814,0.358678326096148,0.744288675810307
"25",0.642653867844614,0.265473401715186,0.394877748111362,0.737658833880016
"26",0.562760230579162,0.464485007730888,0.214953705350459,0.656314894206136
"27",0.440973049283252,0.218567309640053,0.552099249379398,0.693940674150801
"28",0.641516660678041,0.431412505854125,0.286842774240179,0.713238262990989
"29",0.471660881784757,0.365454176657258,0.407417564286376,0.783192271039559
"30",0.455188353893947,0.222422053715882,0.562129210128959,0.716024508188718
"31",0.2589652511335,0.224348602724783,0.630055502939661,0.727967368312058
"32",1.41964542555552,0.240028941156864,0.116682983741176,0.792114818549343
"33",0.857085625386237,0.379680695552218,0.269079867895772,0.747418279702623
"34",0.734784901264187,0.227581292045181,0.368490623273904,0.716393252161231
"35",0.504817405643073,0.284347264623507,0.517312395866089,0.723765521348097
"36",0.442876295199271,0.373502677664747,0.430403379729452,0.699795379004808
"37",0.91757446749532,0.26962645949139,0.326897003113267,0.745005110848068
"38",0.665198824351511,0.340009227676801,0.289246508144253,0.632103374817791
"39",0.334859319191436,0.229622684191466,0.607325716357948,0.753572256763888
"40",0.656456889578282,0.330595642384364,0.31272580608745,0.801141375371176
"41",0.778465770160077,0.339763035247421,0.270714331809221,0.690355073993132
"42",0.713838494689218,0.151707007991967,0.513261714436973,0.769280477520439
"43",0.889370098818602,0.347234355892536,0.19236201611609,0.75395204821851
"44",0.528201460197815,0.322420545915815,0.455444906190468,0.74780118027894
"45",0.723894683452838,0.355647130804543,0.318104291270117,0.803835438053935
"46",0.363963654271053,0.387403450507016,0.475115265949319,0.724080031316445
"47",0.353747127270986,0.348622907256524,0.489075741329337,0.700236235701527
"48",0.640182404295613,0.266684529012454,0.422156917981967,0.702669427656321
"49",0.373530979997877,0.127232044673393,0.654221889624896,0.784848047864713
"50",0.768409595973487,0.387000094062458,0.233410386822168,0.707242390579574
"51",0.556767594707827,0.285960871125161,0.463406662127025,0.741814366523886
"52",0.937150640827115,0.288584626260922,0.330874884951845,0.736808096228571
"53",0.657335655964073,0.282515201656103,0.376584428562492,0.751739700910332
"54",0.820082014840155,0.36136340315685,0.214302534410514,0.789486207555421
"55",0.283387576497255,0.159114319387443,0.629650155092085,0.599942996438332
"56",0.494150840223635,0.369130659453364,0.416997301510625,0.703590327558536
"57",1.26414927875773,0.279823032303278,0.0058865039470528,0.6537006575203
"58",0.519091316831503,0.324771350867657,0.398406515918149,0.649039140203455
"59",0.438357915600203,0.230993688913901,0.551078309700369,0.757047625845578
"60",0.557105182012322,0.33248335657615,0.407172763366069,0.7674251792197
"61",1.35097532689148,0.270829939759324,0.00175198004346955,0.703544745556331
"62",0.580865852530571,0.302522156462081,0.413581107719103,0.723231999231733
"63",0.432329125297351,0.228396643586332,0.541282450275846,0.741208287152711
"64",0.62841681889746,0.324401849763928,0.39016929332097,0.741273045743096
"65",0.667605465258116,0.327545376824645,0.290840797719854,0.648820573541476
"66",0.620137509846238,0.274177756530158,0.411852149641527,0.761890189535545
"67",0.688472247552729,0.25331490910909,0.417007331044572,0.798889054154939
"68",1.45025711350051,0.327126753746436,1.24927392368559e-13,0.800181959934353
"69",0.794242560210615,0.296189743303539,0.279360277234669,0.743833941440044
"70",0.791153424969167,0.348925678697685,0.328874779874592,0.728945399859008
"71",0.715683761621141,0.237765458011866,0.42859867551218,0.777445078399568
"72",0.65381973496928,0.23807743377608,0.424580533289574,0.79792358236857
"73",0.209033295166437,0.26848438716158,0.61985341491754,0.813603277069587
"74",0.727212652791774,0.433523110480591,0.17013057056416,0.772300001267591
"75",0.373279426080481,0.242505679543393,0.55468619075115,0.714513710738297
"76",0.3204626664619,0.267469589629348,0.562691935002095,0.654874919680343
"77",1.15916598125772,0.374762951032371,1.12807655022136e-10,0.746140074987157
"78",0.621563255356366,0.361601701945546,0.312629652533524,0.770177490844021
"79",0.798873733369015,0.25038542039014,0.322999767875509,0.693617506753772
"80",0.42961387499673,0.231038120687605,0.562439333302382,0.80524319191661
"81",0.904294116691813,0.395237861918235,0.226725017594658,0.853717222789681
"82",0.917106373543992,0.201422268845878,0.266569796759028,0.656976605061218
"83",0.642464317895226,0.366811268189524,0.307006138422617,0.727188960891077
"84",0.557343926516479,0.321823695028013,0.425874293793574,0.785622454204454
"85",0.975124146121594,0.351508825609745,0.139119864507428,0.742685642233299
