"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",-867.9608116424,-867.433909767596,-867.400148314649,-867.399875902307,-867.408603056526,-867.370352463004
"2",-861.614820829501,-859.657369252869,-858.131778493169,-858.131803795458,-858.115637787071,-858.086874057262
"3",-873.778293841937,-862.94140823994,-867.130014712186,-862.941477056759,-867.12998396471,-862.787526323875
"4",-834.214423975644,-829.746423622459,-829.730392672352,-829.029293167625,-829.729625522279,-829.029354857691
"5",-844.719589224034,-842.18598862353,-837.876074525514,-837.876077800885,-837.318752657236,-837.319312943385
"6",-862.559759783167,-853.961400012049,-852.971355483216,-851.712942018979,-852.971401814897,-851.712720019648
"7",-845.001460460659,-843.479463402106,-843.582116170056,-843.401786388178,-843.582172373467,-843.40181984593
"8",-860.234861956158,-855.236889565814,-853.830058476542,-853.83003916488,-853.752936925273,-853.559111172116
"9",-844.480611634949,-840.019294346538,-840.188096272011,-839.813178673969,-840.188079077579,-839.8112390126
"10",-848.681227476613,-846.186375016091,-846.23722323753,-846.176548893927,-846.237293697377,-846.131612953052
"11",-800.663789617167,-797.974878797123,-798.398439573545,-797.975128352569,-798.398527840533,-797.974650841422
"12",-871.374380922451,-868.755130669613,-868.92135722991,-868.755076632082,-868.921286444092,-868.743284425246
"13",-843.442798291117,-836.130192342211,-835.385778692255,-835.209001146384,-835.385852837515,-835.186221388597
"14",-890.859766444337,-889.816817732699,-890.076643948201,-889.7364501352,-890.07656186412,-889.736539029377
"15",-871.764958483733,-871.070828889463,-870.028091552377,-870.02786339406,-869.164754249353,-869.064490671945
"16",-829.064721217984,-828.753649461269,-827.496925579709,-827.49692598985,-825.707785365684,-825.707618650428
"17",-871.255869456951,-869.724129549125,-868.410781337173,-868.409470059528,-868.324467022262,-868.411667620823
"18",-871.420202573483,-870.445927592856,-870.727275215508,-870.445970448508,-870.727362861806,-870.445738490014
"19",-867.729969734448,-863.196210386017,-863.506197642242,-863.013543660286,-863.506135109854,-863.013654239229
"20",-853.802795918038,-848.813957748848,-848.715790714136,-848.066118129466,-848.715651747398,-848.067860400755
"21",-861.927805093985,-860.537781146266,-860.099493141758,-860.097720863759,-860.099450773344,-860.097728830932
"22",-865.149571370393,-863.446171990068,-863.482339866596,-863.389047732132,-863.482352721113,-863.389490056745
"23",-847.308571587412,-846.291627726784,-846.276481297054,-846.29163144493,-846.27650312714,-846.25907041355
"24",-865.293852868933,-863.178184388269,-862.701870878833,-862.702466073038,-862.702619879712,-862.702385736173
"25",-817.365014008687,-810.942478682554,-810.220484076337,-809.690429087296,-810.220006877392,-809.690619404076
"26",-836.493710932898,-833.967938443148,-834.270989124243,-833.967935598695,-834.270884031542,-833.93757048984
"27",-827.558275337978,-825.544644966766,-824.580930894288,-824.579496632156,-824.580976428041,-824.484977923323
"28",-825.352837935323,-823.823211800089,-822.362102341761,-822.362048803519,-821.722949721977,-821.722030121172
"29",-825.382305165194,-825.205541787631,-825.199200973075,-825.205458925534,-824.493921314496,-824.493622881601
"30",-857.726653040939,-849.875842513636,-851.726420439144,-849.570650626017,-851.726406865921,-849.570926706945
"31",-844.107857612475,-844.10790540414,-844.107850973379,-844.107912298908,-844.110438893158,-844.115104050498
"32",-865.029362631253,-864.488905743707,-863.839648749289,-863.839548110072,-863.469753900606,-863.420197984293
"33",-862.791355341912,-861.701967041107,-861.656552758539,-861.536452461228,-861.65657316965,-861.536464682428
"34",-892.169514933159,-890.007381882244,-889.967165520989,-889.908707410813,-889.967118906516,-889.908688937066
"35",-873.695014445652,-871.859720576356,-872.77771644646,-871.859923702236,-872.777731541357,-871.860084315141
"36",-864.293306707678,-860.847984386868,-860.942088525749,-860.610008220425,-860.942054754828,-860.610085182385
"37",-872.231507972447,-871.858468625217,-871.53697064377,-871.536980883627,-870.069169904756,-870.068307042023
"38",-826.979621270205,-825.832241638331,-825.35839958517,-825.358492896591,-825.356994443346,-825.356771361187
"39",-876.651344486928,-876.577450646815,-876.588233953045,-876.577448659258,-876.588230736932,-876.5774489401
"40",-817.891021564195,-817.270524054335,-817.314638237876,-817.274124255214,-817.314836619065,-817.270116645269
"41",-863.172598445703,-863.167273252841,-863.162827193182,-863.166744366953,-862.870516790366,-862.870486235845
"42",-820.390198623572,-820.066108195894,-819.764528346809,-819.764554383338,-819.524142859725,-819.52413805487
"43",-861.479161496989,-860.493869561946,-860.711521147552,-860.494726821253,-860.711446909911,-860.495648567175
"44",-889.939269798709,-885.016553422977,-884.948061174164,-884.276793451535,-884.948859455889,-884.278971842938
"45",-873.568446890083,-865.352151176456,-866.129357600633,-864.777526546735,-866.129375366081,-864.76691854543
"46",-846.833521136888,-845.049122196137,-843.531617208954,-843.531779996664,-843.00341170058,-843.003742984599
"47",-827.343622502545,-825.407616170656,-825.045729310881,-825.044692721356,-825.050253745467,-825.044716869757
"48",-859.482325741685,-859.344017049488,-859.324725770386,-859.324708144438,-859.286316434455,-859.286315844927
"49",-851.596463851082,-846.248799880349,-847.804318525496,-846.248721273269,-847.804116789598,-846.249156173585
"50",-882.627002373092,-881.617002596194,-881.606375942774,-881.574404293277,-881.60637653182,-881.558736986896
"51",-826.591897070861,-826.081178731781,-826.183171765398,-826.081163093617,-826.183182443222,-826.081171422603
"52",-875.294308061618,-874.254883401176,-874.553620248014,-874.254726070693,-874.553530562373,-874.254724200349
"53",-817.564297818677,-816.486946824535,-816.440706124046,-816.344353242105,-816.440707442052,-816.344348402387
"54",-850.965840214407,-849.569873270282,-847.497252263238,-847.496574685454,-847.041867387139,-847.011653012616
"55",-847.82560462315,-843.733188794722,-843.84944902406,-842.735150188864,-843.849431421601,-842.735271271457
"56",-844.422793981973,-843.533098036046,-841.567202563495,-841.567455996292,-841.188711639559,-841.10882622401
"57",-875.693731597922,-873.502964344566,-867.987680328259,-867.852525802328,-867.987684177889,-867.817679680137
"58",-871.808801782739,-870.228918131453,-870.409109757575,-870.220261065523,-870.409132933577,-870.220432352161
"59",-837.413606152219,-837.300979569379,-837.331859941874,-837.301620607438,-837.331853992965,-837.301438422446
"60",-872.312601713312,-870.424128863149,-869.841451329094,-869.735384347858,-869.841452768626,-869.735382718443
"61",-875.246555701201,-871.704288619702,-870.636480282708,-870.635551070663,-870.490654611252,-870.490058398119
"62",-830.822388379504,-829.329831489745,-826.751351398627,-826.7479541344,-826.765306672242,-826.698934488908
"63",-901.778308797108,-899.024900409445,-899.384280904506,-898.925772850397,-899.384316789963,-898.925769912427
"64",-879.045919640487,-876.637146548485,-874.163740041303,-874.159341828293,-874.164799612222,-874.095034434127
"65",-870.743723193494,-869.166293667071,-868.585342233873,-868.585588764332,-868.585340678865,-868.568927072326
"66",-891.171697953603,-890.082241295058,-889.471276397399,-889.471233556902,-889.196505569357,-889.196450681979
"67",-865.491306448602,-864.206318844612,-864.324274077432,-864.176086282451,-864.324273659246,-864.176089638546
"68",-829.065670084583,-825.391551194287,-826.152410044324,-825.39159845222,-826.153009113705,-825.393711702291
"69",-836.606004719106,-833.041248745526,-831.754489077157,-831.756141840078,-831.756306430464,-831.752443582449
"70",-873.73462453219,-872.339776425655,-872.298084215997,-872.339738032987,-872.283687717605,-872.285591284156
"71",-851.273523835211,-847.090519451437,-846.770746156916,-846.49694786183,-846.771147308295,-846.496977550489
"72",-855.016660558613,-852.995833118549,-852.772547919986,-852.726896261339,-852.772431518402,-852.728883639085
"73",-845.639170166854,-842.602866725623,-838.435962311399,-838.438257867646,-838.071340185199,-837.568078492152
"74",-847.813422960468,-847.487180923927,-847.578149169462,-847.487910402254,-847.578469619263,-847.486431270097
"75",-835.202966372745,-834.170431872449,-834.35269913139,-834.170509384586,-834.352678533892,-834.170355687332
"76",-858.625868173449,-858.169639717704,-857.064507899097,-857.057434430472,-857.064600711691,-856.965573718047
"77",-855.086995112602,-854.936542947089,-854.937232724459,-854.936611994126,-854.937014573024,-854.938056307867
"78",-874.653018350072,-869.968514068165,-869.962897461121,-869.388647545581,-869.962666062927,-869.388719431106
"79",-866.503147348448,-866.154287637394,-866.232277357214,-866.153403375045,-866.231663940631,-866.170613444126
"80",-866.225815889624,-864.13837880861,-862.91154956218,-862.910290235619,-862.813917472295,-862.910418596718
"81",-834.262777518261,-833.061839405763,-833.668905675656,-833.062030880298,-833.668882206952,-833.061525380302
"82",-857.231015657102,-857.025518728125,-857.071431149598,-857.025823070167,-857.071592712111,-857.030305158324
"83",-861.726875115898,-859.597722285136,-860.143332842722,-859.597688548811,-860.143157757742,-859.597060345327
"84",-870.984755597082,-870.487168861586,-870.51375480532,-870.487528319038,-870.512450787095,-870.510298848062
"85",-867.438497078834,-867.254024687172,-866.937732560344,-866.937686877615,-866.544899280472,-866.524342004045
"86",-863.232753303104,-862.004516096381,-861.380501193999,-861.380514218089,-861.188554971092,-861.106056637619
"87",-836.396572083366,-835.907266059156,-835.791017098104,-835.791013929618,-835.776709797279,-835.720224911448
"88",-864.878620668314,-864.097645901087,-863.899855053194,-863.899813118244,-863.740007602255,-863.691657886251
"89",-860.73378574165,-860.187007369563,-860.378423171624,-860.186629040771,-860.378404431336,-860.186693244393
"90",-851.551001164321,-850.347547515572,-850.174413372248,-850.174124983065,-850.114797930906,-850.114752438676
"91",-834.476450447304,-830.971108158385,-830.946379003561,-830.745372449105,-830.946665547327,-830.745902724776
"92",-892.96745495789,-888.619675277777,-888.486506553537,-887.854792286798,-888.486559035599,-887.791347656781
"93",-873.066688061611,-872.493087845348,-872.349833546426,-872.349784151189,-872.201517366465,-872.118161326722
"94",-895.869774479476,-894.21535849234,-894.647620596928,-894.21564980293,-894.647750026864,-894.215876531632
"95",-862.626449638446,-860.569549741818,-860.309759828191,-860.187714847485,-860.308669463997,-860.186744546753
"96",-842.192842897703,-841.393610204743,-841.587756548912,-841.393642780497,-841.587754297297,-841.393792859041
"97",-840.980790560079,-839.887504559319,-839.807053750049,-839.808627589137,-839.808945233581,-839.808827833145
"98",-857.848649773179,-856.27068494791,-854.611778715069,-854.612125655347,-853.967551054734,-853.967498359634
"99",-795.835800552209,-795.642532665006,-795.279813430413,-795.279851565832,-792.715169264774,-792.71525138158
"100",-878.444940540862,-876.505856186338,-872.955874101547,-872.955787167365,-872.083104562037,-872.031620500781
"101",-851.603307315389,-851.603327569771,-851.603305889977,-851.603357302886,-849.432626577669,-849.432627374634
"102",-844.274807764556,-843.393313476506,-839.804090722709,-839.80410002276,-838.604489325948,-838.48824871438
"103",-858.797807523254,-858.060485700397,-856.923493945198,-856.923476753218,-856.271531696095,-856.271474329972
"104",-873.633537850034,-872.72856327133,-871.961658360084,-871.961356198865,-871.442657558682,-871.443614490703
"105",-897.882050956356,-896.150107956912,-895.770065268838,-895.771022092892,-895.763092456538,-895.763978800602
"106",-901.452750517389,-897.369399739972,-898.274961104239,-897.370194119949,-898.275219656127,-897.390255447871
"107",-808.422307089381,-803.48494506613,-803.896581380841,-803.095920584599,-803.896563374867,-803.09595733855
"108",-867.499323561671,-862.486559030273,-863.274131067801,-862.440631578471,-863.274249887721,-862.440215939493
"109",-819.725464631311,-818.994052665812,-818.943359735091,-818.915609238347,-818.943461638407,-818.915596548329
"110",-856.351813824922,-855.76788786545,-855.600879862659,-855.601061675472,-855.57135222814,-855.52642154391
"111",-811.963647120062,-804.303653107454,-805.089204563411,-803.895908416015,-805.089158866246,-803.895327160012
"112",-856.456964280385,-853.329139471985,-850.952022150758,-850.914389665722,-850.951884325154,-850.877289528673
"113",-827.998597829507,-823.039472623448,-822.233833910762,-822.230849856992,-822.232765295655,-822.181062184818
"114",-836.268132846773,-836.236236923212,-836.221683634027,-836.221862533065,-835.612330865996,-835.612344141641
"115",-860.72684824111,-859.910006249963,-859.450553329391,-859.450362031649,-859.192028187618,-859.191063452027
"116",-857.962759196757,-854.699284935439,-855.519733280983,-854.699281739309,-855.519710317924,-854.699028637985
"117",-842.160209287958,-841.369593812555,-841.384075439759,-841.355217420543,-841.384297102984,-841.355756825758
"118",-900.249826250319,-893.633692959864,-892.627015213593,-892.577473736323,-892.656103185339,-892.480913458753
"119",-889.38199260155,-886.805196535019,-886.164689183485,-886.009844411259,-886.164643468464,-886.009651020462
"120",-849.254118967596,-848.248187592211,-848.570478565658,-848.248398800542,-848.570501282863,-848.248342621268
"121",-837.581569752687,-837.581615033193,-837.581601316258,-837.581766777563,-837.578550180905,-837.578620442717
