"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",1668.1443914748,1668.44592658042,1663.77994694515,1665.7678398783,1661.38787027497,1663.32627383819
"2",1575.82954393592,1572.0384060533,1566.52629232236,1568.52661872308,1568.34199186885,1570.51944041218
"3",1659.83255769056,1659.05240258569,1651.38781562177,1653.38781548924,1650.45232967517,1652.38657964823
"4",1605.62586182,1603.765468308,1603.5413189527,1605.76244625944,1605.53567030477,1607.5355459764
"5",1578.6188123243,1580.61875577375,1580.61918246713,1582.61875471565,1582.61927138344,1584.61910607363
"6",1629.48425928106,1623.98445592278,1624.83849795748,1625.98429571559,1626.83844983572,1627.18612655694
"7",1693.08892782664,1691.71174623032,1692.28301569981,1693.71173702496,1694.28308797898,1695.71173149167
"8",1621.37720607346,1614.65599661713,1615.00605030771,1616.55328456814,1617.00607419734,1618.09915689121
"9",1695.42390256302,1696.43127503665,1696.69066242401,1698.43152769616,1698.69058091727,1700.43318422813
"10",1658.67748470849,1658.02397914798,1655.53083429591,1657.53083432136,1656.56197711701,1658.14369599458
"11",1624.49492685945,1622.69258573027,1620.88837860251,1622.88229215132,1622.88837869891,1624.88229234762
"12",1561.98652678744,1556.9236317297,1556.34042098927,1558.15024947292,1558.34022275166,1560.15102688974
"13",1686.20195082878,1674.53576295977,1663.42171540246,1664.97669431562,1665.42150172277,1666.94458830369
"14",1596.08136438555,1595.27642522676,1594.87154294418,1596.87156719991,1596.85144974477,1598.8513577421
"15",1640.20217900938,1641.07784335792,1641.25441924232,1643.07850943963,1643.25439149565,1645.07718139792
"16",1667.84341176971,1648.73806688145,1649.97672301428,1647.51634437455,1651.97673316287,1649.51628267552
"17",1698.45456871918,1690.73205985617,1692.10093418263,1692.54211956734,1694.1012040723,1694.54209596432
"18",1589.1861087143,1586.32738258368,1583.38242506415,1585.07288681457,1585.38243132119,1587.24354130818
"19",1652.89796740396,1650.04533051212,1649.7939063875,1651.48511560068,1651.79382195176,1653.48509200059
"20",1614.692609218,1608.01204978747,1606.5481581514,1608.37950476267,1608.54745331819,1610.37975784054
"21",1691.17318968948,1691.87328277835,1691.76804163327,1693.73855767153,1693.76802938035,1695.73913854997
"22",1596.2707245944,1592.26651239366,1592.96957661191,1593.74825501378,1594.97039915697,1595.74827027098
"23",1600.33473888427,1595.10237860848,1596.98032172869,1597.10199804643,1598.97997760743,1599.10308495587
"24",1617.60759825465,1613.45647720819,1610.18945695261,1612.19789833311,1610.72562858168,1612.07903008854
"25",1589.83468539499,1585.92553310423,1585.97925791219,1587.39716216161,1587.97862400657,1589.39719177194
"26",1624.68656362016,1620.80839049056,1619.96047038125,1621.95996349032,1621.96002486574,1623.77848777381
"27",1658.90115842583,1660.90133620519,1660.90148247887,1662.90169612516,1662.90134259037,1664.90112214478
"28",1654.92071461906,1644.20172231702,1646.7440169191,1646.20196202306,1648.74415661053,1648.2083130228
"29",1655.02706526322,1651.49204593632,1647.47445819049,1649.47446733531,1649.06113385617,1650.70778427691
"30",1647.45494794921,1643.68257493495,1642.80001631982,1644.76555244897,1644.80002209188,1646.68204561379
"31",1628.48693680574,1628.23541817653,1628.982566053,1630.2354210206,1630.9825640837,1632.24301974304
"32",1639.05731419797,1641.0666736958,1641.05737136044,1643.0574095221,1643.05743161044,1645.05820828803
"33",1689.76806474913,1690.20084725821,1690.58533008007,1692.20083972739,1692.58532036248,1694.20127943725
"34",1660.37359728083,1657.92290261889,1656.12001081457,1657.77014183134,1658.12004353049,1659.77012440234
"35",1661.87636161471,1663.12565609757,1663.07976695693,1665.0692089307,1665.07974210039,1667.06920515501
"36",1648.66973616504,1646.24415588696,1644.71782404901,1646.73141877757,1646.50870913548,1648.50755097676
"37",1639.60015273084,1633.02435409683,1635.04710969229,1635.02434757956,1637.0471039925,1637.02539202619
"38",1659.0512275268,1649.4067758716,1653.63021541743,1651.40740326264,1655.63027134064,1653.40663228326
