"","(Intercept)","beta_1","alpha_1"
"1",0.249644605265748,0.0385112459188966,0.169166315035592
"2",0.282368360047732,0.0381605634347538,0.193011632761621
"3",0.182795722119568,0.0379566576083447,0.113617699303382
"4",0.251679917238419,0.0385857952998548,0.156603921837229
"5",0.127385822382711,0.0333522938910876,0.0949892859501817
"6",0.200127615213816,0.0385278796544207,0.124166290881083
"7",0.208607978891941,0.0371839017730905,0.127630345486545
"8",0.234491470997025,0.0389523418630822,0.142973771420378
"9",0.19009996445201,0.0386889670675305,0.124212604787831
"10",0.184664979696458,0.0366101475626387,0.122326268620994
"11",0.249853314393068,0.0386959512331994,0.148492929033282
"12",0.297832345255051,0.039345187030212,0.169863070119706
"13",0.130344578389346,0.0344292922702269,0.0978020118869732
"14",0.166481942112869,0.0333027312818573,0.119680695956016
"15",0.194513304369447,0.0365877656774016,0.121065493850439
"16",0.175123065969653,0.0371369856039541,0.122741174410685
"17",0.307061721052437,0.0388584944060548,0.177774724285837
"18",0.161676193258635,0.0381923825379726,0.107905167025382
"19",0.222487993017174,0.0381842731393893,0.141257162531373
"20",0.165531306539144,0.0384205833147444,0.103654112381695
"21",0.207023353722837,0.0371876373572036,0.122307228602572
"22",0.191347268197673,0.0361888977005248,0.125122878705066
"23",0.222008042148699,0.0385183443231697,0.13229777231657
"24",0.18016715422429,0.0336143421306414,0.121797102646906
"25",0.314625581178945,0.037973431377713,0.177835049612282
"26",0.111841387433773,0.0347831998471348,0.0848590222491615
"27",0.257010666852639,0.0383574022866927,0.159927806550737
"28",0.263130709879872,0.0372140228106034,0.162196711041333
"29",0.222318418837246,0.0366645367322447,0.128227384056173
"30",0.236399296254355,0.037935294502346,0.162763846329397
"31",0.196951381428826,0.0383707362462911,0.111089777991143
"32",0.218188954319378,0.0360802259431923,0.149652609810878
"33",0.244175895523428,0.0375160690434528,0.161451784389813
"34",0.13687005954574,0.033547745899668,0.098262164169717
"35",0.212513788648413,0.0352442686557423,0.132678526331353
"36",0.176571242518222,0.0398568023202365,0.127039672657522
"37",0.225517601247372,0.0331574748308602,0.116707369525941
"38",0.171807849945055,0.0352379967356206,0.112614865927956
"39",0.20937664464482,0.0391440138375624,0.118155267258613
"40",0.197850167517277,0.0374707826643383,0.12173420594813
"41",0.203238453727149,0.0379088909160841,0.129180293642452
"42",0.167085877867866,0.0364582807242112,0.120514791570023
"43",0.323224470320816,0.0381847223978733,0.188704500529093
"44",0.141328100185027,0.0343419629418202,0.100935774557486
"45",0.292631233127507,0.0387868371393834,0.187070277419899
"46",0.171544352396616,0.0367394801342507,0.110959976149076
"47",0.172944403007081,0.0346191260737534,0.112963444087077
"48",0.295550465329933,0.0379840117015541,0.171608032257679
"49",0.173501248735097,0.0344077301503199,0.11349025466588
"50",0.135472009474065,0.0343086126547247,0.0863848421001658
"51",0.198017839011584,0.0378930271467769,0.126734253412672
"52",0.277292321041072,0.0374896689079782,0.18202694729061
"53",0.214008665224058,0.0385584329625623,0.132404644646669
"54",0.237444988861421,0.038422353000774,0.137409444741426
"55",0.148855662679081,0.0344411731635719,0.100628181888975
"56",0.130864043190067,0.0354585488839501,0.0939682018529351
"57",0.144197726138039,0.0359778311597348,0.0994033257682805
"58",0.29343286775302,0.038527131291668,0.175638547732792
"59",0.252701816220157,0.0392458778486772,0.165843279410225
"60",0.263727244967199,0.038531721416158,0.155245016650713
"61",0.208010731783608,0.0385873959274934,0.129884907999739
"62",0.207747906044266,0.0380191372720678,0.122784137898776
"63",0.309788397615861,0.0382449406393922,0.173973315201302
"64",0.177184302310601,0.0392797871787479,0.120386240350973
"65",0.141733616719145,0.0351552300018056,0.109600108396916
"66",0.234629876180586,0.0378466406051181,0.146028540039728
"67",0.171166596231265,0.0377438996802405,0.111668048127379
"68",0.170934444298738,0.035868665715824,0.10829210261524
"69",0.174122473370881,0.0366604940437255,0.117943100025332
"70",0.149527896629774,0.0366230363797199,0.108931435258813
"71",0.288283118688086,0.038385830794087,0.169218200427454
"72",0.224078019551226,0.0382300017600866,0.137293309197799
"73",0.196523875296668,0.0391267290304874,0.123524228144594
"74",0.259278933968091,0.0376635524401634,0.154289995049103
"75",0.180723237361804,0.0385385110698619,0.122575693972439
"76",0.203550448936569,0.0398465263385817,0.130677792498646
"77",0.211646649170349,0.0377296296230664,0.133070097892717
"78",0.194436206434252,0.036791804033254,0.120642998340716
"79",0.226642815211071,0.0376637634193044,0.141813951964383
"80",0.161538696770233,0.0373136000580104,0.107427381779813
"81",0.152992146600295,0.0375406381858308,0.111089336353489
"82",0.161613553546033,0.0366151552010698,0.104037861363104
"83",0.193598026681089,0.0396281785432402,0.134335268196396
"84",0.202104291620618,0.0385135404328167,0.126157360656095
"85",0.195134187246648,0.0386228929733248,0.12347242903833
"86",0.144569004115008,0.0351326333733595,0.101925928422951
"87",0.303487976222297,0.0390029235700093,0.185126991911543
"88",0.180506918972671,0.0399211169471167,0.11635215183571
"89",0.234996380949608,0.0385281885699061,0.149666875749976
"90",0.195296243441125,0.0379020202104314,0.130573051846282
"91",0.177191925591956,0.0379643738114043,0.124200477244123
"92",0.0900160961931809,0.0286318933361764,0.0640777714079406
"93",0.244869142458573,0.0374234137885839,0.168918133960959
"94",0.302334753461337,0.0363915690951595,0.178756945376159
"95",0.188760005324628,0.0376491395786293,0.118261181642466
"96",0.209509137144177,0.0369362751603836,0.13642132779258
"97",0.232260010895161,0.0385301095674624,0.150438529814556
"98",0.231741308749334,0.038798361951134,0.134504706818253
"99",0.248129085286401,0.0378659843822334,0.156908746606341
"100",0.148157903203947,0.0347023348084302,0.106133040995828
"101",0.363613908568383,0.0361034212780035,0.225102809551585
"102",0.189373374291791,0.0380599547551192,0.126414341976037
"103",0.275100939849709,0.0378503351414247,0.167104000054785
"104",0.184367320644855,0.0396926889576021,0.121698734250965
"105",0.184836951387965,0.0394214791810966,0.11415339714141
"106",0.341585087828585,0.0370905208155264,0.227597778793263
"107",0.186805333558603,0.0374417342255612,0.131445269770502
"108",0.217997297491707,0.0387752366614731,0.136355700175353
"109",0.23917711418031,0.0389518970075857,0.169914107097431
"110",0.104927307543141,0.0304341156413899,0.0865719344882106
"111",0.203807778033691,0.036944685537047,0.139446755143121
"112",0.201808231947133,0.0370157779300907,0.130482104996396
"113",0.209086580529294,0.0369251904264198,0.13152269386061
"114",0.229976933889853,0.038558517808033,0.128095240575567
"115",0.194759287568309,0.03694291138377,0.130741351103474
"116",0.189184023195727,0.0397659504942174,0.128532519119402
"117",0.157058229596966,0.0376524515964356,0.114849893120173
"118",0.26137214499709,0.0376019147087269,0.176521616593187
"119",0.188597847379396,0.0383607843973848,0.132119316955031
"120",0.161291393001411,0.0382193580951798,0.114258643820323
"121",0.174432573029587,0.0387896217624338,0.113576777705448
"122",0.230319093758974,0.0393396434031248,0.131784971184686
"123",0.347094814556758,0.0378363880129333,0.197577544821279
"124",0.0941039522751503,0.0279061830095443,0.066732089708317
"125",0.219751686591458,0.034226353139522,0.152076806490243
"126",0.162405463692231,0.0374376768375097,0.106974647681624
"127",0.148706805698608,0.0331384711809088,0.0982675850497749
"128",0.188374673140898,0.0381351012922072,0.113135772982766
"129",0.16876101111034,0.0378690031014547,0.118732078142768
"130",0.246330228636286,0.0335588310851354,0.118500716301167
"131",0.204431932692092,0.0385149543858513,0.130148913481622
"132",0.211103332760835,0.0393813303739349,0.129815735096643
"133",0.174242789108147,0.0373239091594512,0.127172879069365
"134",0.184292377628637,0.0394233842358911,0.134004004345838
"135",0.216823888567628,0.0373538782234812,0.13896919189314
"136",0.20841946137109,0.0376806126294151,0.134077981115733
"137",0.175110748058166,0.0365348089395857,0.131105992865631
"138",0.22617402532741,0.0379417069159935,0.131859634198166
"139",0.349703056256567,0.0380111053838796,0.211012921825656
"140",0.349517015611135,0.038938771864363,0.216295207061084
"141",0.202944624092379,0.0398038398318837,0.143136625473542
"142",0.185348678794004,0.035802686227913,0.132437376406827
"143",0.146146517263465,0.0365389280437168,0.102050339746786
"144",0.242754869608966,0.0379089986357865,0.162318981563532
"145",0.14246410240704,0.0348273248645622,0.100322041652625
"146",0.268203567898097,0.0380148064511677,0.156136680522402
"147",0.224565295670439,0.038859717265601,0.132582120873369
"148",0.205227619829916,0.0383907981647695,0.120042792489521
"149",0.173224408304474,0.0373895416149874,0.10852566812247
"150",0.229638485227511,0.0387024782758059,0.154343171901796
"151",0.146783673775151,0.035032117070587,0.103046207155744
"152",0.173523204574771,0.0356965983376221,0.111551621634248
"153",0.238765644722446,0.0391954205582377,0.146492502972112
"154",0.162424536941552,0.0392741962012607,0.110075250448522
"155",0.145976021709862,0.0373167854868365,0.10325959341267
"156",0.150275628657136,0.03651063559622,0.100540195137592
"157",0.194037168492907,0.0376612849454985,0.131013649911565
"158",0.231120677433586,0.0390276045445499,0.134376710103953
