"","(Intercept)","beta_1","alpha_1"
"1",0.206254637857966,0.0440570085518652,0.154611128133385
"2",0.447929060238878,0.0467208676880179,0.276714769312919
"3",0.244258857123412,0.046683476373706,0.152221417607211
"4",0.330374088381427,0.0481251810174284,0.216454994559908
"5",0.168174717182907,0.0432715263234065,0.13265551445483
"6",0.253513350027882,0.0414403446913504,0.131380949297535
"7",0.249689286099561,0.0464935625751751,0.149666177081547
"8",0.242839247467158,0.0487904982205355,0.148125129815237
"9",0.234019792489019,0.0464791537226947,0.148351291441429
"10",0.295510593149603,0.0459448489954158,0.171792257715615
"11",0.291128217512939,0.0471659133279761,0.170966691144262
"12",0.387660239406093,0.0481777046498939,0.213139220840947
"13",0.185149992520868,0.0467301822237739,0.140395224513912
"14",0.162937559979087,0.0393075399225938,0.121091178375345
"15",0.288147356212412,0.0447131029105654,0.172799414096885
"16",0.262716842894068,0.0463551398187424,0.182233244375091
"17",0.382061712360096,0.0478771658083241,0.218103255248171
"18",0.192730854363988,0.0460702775777839,0.12366101582073
"19",0.30792154886799,0.0477250351997541,0.180831133036678
"20",0.177730722726775,0.0463810577920102,0.114834951345982
"21",0.29142239403478,0.0454991998346079,0.171023675579997
"22",0.283297154080483,0.0449232274847525,0.181277184921754
"23",0.263591089782234,0.0479356698555925,0.155863227605052
"24",0.222559367073603,0.0434870922893275,0.144748084571736
"25",0.470895943772999,0.0467048556243962,0.254969546064742
"26",0.178016199923496,0.0449750621315909,0.120645509748376
"27",0.357575151338441,0.0474813044095526,0.222115908668453
"28",0.293641532130801,0.045665088368566,0.193150616516436
"29",0.234223255140484,0.0366798992138438,0.124634392603816
"30",0.21319385673371,0.0468364292028405,0.15758498335438
"31",0.218622406165699,0.0408040905747121,0.107472099568127
"32",0.463358217883926,0.0462193801199915,0.319778100229867
"33",0.248776786037631,0.0459847351151695,0.172989177485361
"34",0.192040069186494,0.0428008325230604,0.139739677395616
"35",0.368378956119059,0.0467421987727813,0.225620297932916
"36",0.235256294869526,0.0485811517968069,0.159386889012161
"37",0.263229570079664,0.0384774463610906,0.138945239368734
"38",0.167718552163327,0.0430465944230982,0.11661674914032
"39",0.256173215270056,0.048124966894222,0.147898283330491
"40",0.219805196772343,0.0461184606344933,0.134568701712948
"41",0.139752780828064,0.0411107662563145,0.10147663124432
