"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",-1650.0830361885,-1645.13112832314,-1643.05493193528,-1643.02977078203,-1643.05493354262,-1643.02978828204
"2",-1631.97303040578,-1624.03442848773,-1625.02316606198,-1623.87261776201,-1625.02324529379,-1623.87253773149
"3",-1688.17122599159,-1682.8266143321,-1681.92001121336,-1681.92002018623,-1681.85139266877,-1681.8514027275
"4",-1635.60865978873,-1633.05704449239,-1632.18109225647,-1632.18109654469,-1631.98301903541,-1631.98302270405
"5",-1595.68306093569,-1595.08359319536,-1595.1790088126,-1595.08359649621,-1595.17902854415,-1595.08383501617
"6",-1633.35060683232,-1624.54819384945,-1626.19109166288,-1624.5481859498,-1626.19112203668,-1624.49707020923
"7",-1664.28265196037,-1662.39232855885,-1662.78267251883,-1662.39232563091,-1662.78267970773,-1662.39293290133
"8",-1637.07914295428,-1632.23734264929,-1631.38094697412,-1631.38095148927,-1631.34442703859,-1631.34469431722
"9",-1681.05384569515,-1676.13944627935,-1676.53293378985,-1676.09214015743,-1676.53352666232,-1676.09276754178
"10",-1632.28012583312,-1631.93083252298,-1630.82700309029,-1630.82700754259,-1627.71827627448,-1627.71696293143
"11",-1638.68004808539,-1633.69099986118,-1632.0920436301,-1632.09224804633,-1632.0881408276,-1632.03449479989
"12",-1571.75103864689,-1570.10372801292,-1568.59015746781,-1568.59016495826,-1567.47603098126,-1567.16362657575
"13",-1652.85830943994,-1641.05362078154,-1639.32944930951,-1638.38126102435,-1639.32945284273,-1638.37383706153
"14",-1620.42980138305,-1610.45324444564,-1610.92974391134,-1609.93997969052,-1610.92962195808,-1609.9397625999
"15",-1646.67011576893,-1646.27361992253,-1646.20456552622,-1646.20456564259,-1645.86961259406,-1645.82805352178
"16",-1634.49320866375,-1624.16128032235,-1624.37465338888,-1623.24183821523,-1624.37464850636,-1623.24179032233
"17",-1670.08459898109,-1661.63110138346,-1659.99922341866,-1659.89437156135,-1659.99918844028,-1659.89435800799
"18",-1626.58878449342,-1623.28116733788,-1622.06531214913,-1621.97295707288,-1622.06531215629,-1622.00560989239
"19",-1636.79149373713,-1630.17252514732,-1630.64634866582,-1630.02553033091,-1630.64634773436,-1630.02676795015
"20",-1611.62285721428,-1606.7140643109,-1604.81953873535,-1604.8195392408,-1604.77287180407,-1604.47059364752
