"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",3508.79488952563,3500.39069148761,3495.49647311965,3497.4958715421,3496.85463244664,3498.15332768038
"2",3500.3918125459,3479.65830420347,3481.08120346164,3481.18828726649,3483.06390578208,3483.18774407893
"3",3818.94792569291,3797.67987302569,3791.3246172583,3793.32994744348,3793.29470417062,3794.95183861857
"4",3635.30225070516,3598.44159300991,3593.93408775423,3595.84885602492,3595.93898915133,3597.76673296567
"5",3595.07420525812,3577.27547449932,3575.83193119968,3577.83286809247,3577.70398803749,3579.69640154662
"6",3768.54828257237,3739.94060180158,3736.41029735703,3738.30923388406,3738.41876171218,3740.16293016826
"7",3562.40752821586,3525.73130562842,3528.23639051207,3527.30397843417,3530.23684606576,3528.58254933353
"8",3596.16488292492,3582.87624588354,3579.86496364431,3581.86467930376,3581.86435164498,3583.86455747555
"9",3750.31931029705,3714.75886581529,3716.79594604953,3716.45520508737,3718.7958823229,3717.79097614187
"10",3601.01183504737,3586.12647759329,3585.50921383663,3587.2384085987,3587.50921292353,3589.23863934992
"11",3602.83549273934,3569.41830101312,3570.41835948888,3570.62459377645,3572.41835892994,3572.62374382828
"12",3605.26586810827,3588.47239026539,3581.32200688583,3583.30518869252,3583.32320271285,3585.30499363549
"13",3434.91935213522,3412.19050312115,3420.00931099566,3414.19044786991,3422.00951523887,3416.1905253668
"14",3568.14774890166,3555.61786568469,3553.8090298169,3555.76162096335,3555.81350591166,3557.76556322289
"15",3645.26711651447,3621.45235801831,3619.22206219435,3619.81084545995,3621.22181747832,3621.81052675257
"16",3741.90398800943,3725.55941618242,3722.84521230489,3724.84505415544,3724.83852884328,3726.84325625322
"17",3617.87787404514,3608.3277107303,3604.50976693083,3606.46476246656,3603.03378923808,3605.02333501096
"18",3669.57226628659,3661.12020193392,3659.10911236661,3661.10900559312,3660.84532801419,3662.85221251625
"19",3766.00849285223,3753.5935238044,3754.02499290228,3755.59140865378,3756.02748249095,3757.5329763617
"20",3718.16745038049,3683.95680758853,3684.92715299159,3684.97624594521,3686.92014442415,3686.9981805487
"21",3626.58519215263,3609.45394835469,3605.59761585539,3607.42094178047,3607.59810392709,3609.42131582626
"22",3645.85782179521,3624.85944208794,3621.3071532018,3623.24041068046,3623.33113901508,3625.25951842655
"23",3668.80462569111,3638.78213649032,3639.0425199789,3639.22008987937,3641.04514966992,3641.2189035006
"24",3589.12294981028,3581.68712897019,3581.9142758815,3583.46718331645,3583.91294669891,3585.46619479045
"25",3704.86214387839,3690.62095209923,3685.60179762649,3687.60018036414,3687.12663345217,3688.97020269575
"26",3535.59609684699,3518.32250664012,3516.20197743053,3518.22087540359,3518.19699042793,3520.22789191749
"27",3593.04172186521,3574.10482002544,3569.7384763044,3571.73806320439,3570.89217118834,3572.89210583651
"28",3679.1917463649,3657.08422121134,3653.82372842867,3655.77226562927,3655.82414376968,3657.77186686231
"29",3590.74839848698,3571.25376409511,3568.85544289277,3570.72209770124,3570.86376195639,3572.70958812465
"30",3552.20370428052,3525.52949162121,3526.18422212514,3525.66294226939,3528.18247488752,3527.66239000615
"31",3621.88002923705,3594.57412606559,3580.43421753143,3582.43439013336,3582.1841677446,3583.05294933829
"32",3746.72522873375,3740.93057440973,3737.21388943944,3739.22421616206,3738.04012636455,3739.54606580861
"33",3691.75291240604,3650.70106811002,3646.30660660914,3645.64344184761,3648.30767991275,3647.64194444236
"34",3628.54445135473,3606.43351358721,3601.12461250911,3603.12637953902,3603.04134185246,3605.04997181715
"35",3795.66357471599,3777.34339494223,3770.87212996811,3772.87035272433,3772.7972422979,3774.79950480694
"36",3744.35914953873,3727.88316072307,3723.00290068519,3725.00283469697,3724.05709506757,3726.05712800478
"37",3732.93384148248,3724.90394825071,3724.32877264214,3726.36567463125,3726.32062616809,3728.36622685493
"38",3631.85022920693,3615.57361003192,3613.89181854966,3614.89419721945,3615.88658328429,3616.89423751225
"39",3703.68440394064,3667.14481679672,3662.53979164181,3664.53919837788,3664.54412478914,3665.83818936909
"40",3615.23314960787,3604.39887539762,3599.47980316374,3601.48275904312,3600.54161602599,3602.55978103259
"41",3607.4075700273,3594.76937478409,3589.17729358274,3591.17625987291,3590.15938189421,3592.16579849714
"42",3572.27992996466,3558.31426913777,3557.19574813983,3558.94126601483,3559.19389976456,3560.74730257286
"43",3751.93592425774,3740.4182285474,3733.76450449211,3735.76606045775,3734.96651136555,3736.70491147038
"44",3714.66691437454,3696.17063356603,3694.35187892793,3696.01023641733,3696.3374914629,3698.010338825
"45",3604.28952684509,3577.88080470021,3572.59848519782,3574.59824051448,3574.43556682523,3576.43476732992
"46",3870.55827457453,3821.01212493847,3807.33753093967,3807.85545747126,3809.33845922831,3809.86006189662
"47",3750.55363493527,3701.57006120374,3709.49237707447,3703.56717960838,3711.4918484119,3705.56461652389
"48",3494.95687254267,3469.21226988782,3470.93909243781,3469.99262441083,3472.93903779017,3471.99247801799
