"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",3306.24940048189,3309.73624859547,3308.35119805794,3315.25911516589,3315.20727322082,3322.09657089286
"2",3257.91218126938,3254.35730190157,3253.2626028619,3260.17040176208,3260.16970197042,3266.97065680592
"3",3435.86893387821,3429.28485655011,3428.42433086583,3434.47697477023,3435.32963627771,3441.38842471426
"4",3337.06928943296,3333.83307454144,3337.68536166547,3340.7411809882,3344.5930081513,3347.65297095374
"5",3347.87301204039,3332.78014728148,3329.50870561369,3334.97113569986,3336.41632131855,3341.87229937808
"6",3487.68126142942,3485.10219467713,3483.96216913332,3490.76969081136,3490.86995964999,3497.59206390044
"7",3420.36996287757,3411.58379484661,3409.81648170309,3416.2137396668,3416.72423349362,3423.12138703952
"8",3339.43331971612,3343.36358826014,3341.75990385517,3348.66744053359,3347.51353161835,3354.27846247693
"9",3385.29841012736,3385.77022062812,3385.94954536464,3392.58984561348,3392.85975353424,3399.49795329311
"10",3339.85741829902,3340.78399229496,3335.77328682983,3342.68114010542,3341.76963010271,3347.97973255498
"11",3487.59000956406,3493.97044272339,3493.51404561963,3500.4216233692,3496.8351341152,3503.72711605575
"12",3385.76169319991,3392.6348592739,3392.63931075989,3399.5427087226,3399.54687278094,3406.45050645763
"13",3380.27076058736,3377.54147010535,3372.12726406383,3379.03505363794,3378.16795725366,3385.07578863024
"14",3440.10927806214,3438.82666351073,3436.5416599364,3443.20142257885,3443.4493120614,3450.10916911228
"15",3466.68505783691,3457.45929034866,3456.04616335363,3461.61483797839,3462.95197015325,3468.52257591966
"16",3334.83966498729,3335.56048764084,3333.64432162264,3340.55567182027,3340.5429979308,3347.42990808816
"17",3465.56070903168,3468.03775837674,3468.24701477524,3474.9462240317,3475.15499088187,3481.84464793954
"18",3425.29389251321,3423.19694798368,3422.46985987313,3429.37749218325,3428.92821245858,3435.83594299258
"19",3412.90667628432,3415.46896391784,3415.32536463553,3422.24499351517,3422.22879153616,3429.13648702015
"20",3409.18901874135,3409.98730896414,3409.71801583875,3416.62011037613,3416.62561572343,3423.52287739495
"21",3561.76956570298,3551.90752215504,3554.13040338409,3558.81257012052,3561.04312622419,3565.58603253104
"22",3400.00605758111,3398.13334847484,3392.84843372488,3399.62511695278,3399.75633197818,3406.53244969914
"23",3407.78924025282,3412.46206396732,3409.39199713189,3416.29783951483,3411.15705418197,3418.0646698396
"24",3459.19261930719,3462.16499493296,3459.08971083725,3465.99713984043,3465.05836500423,3471.96615767783
"25",3506.35090858916,3511.02631740266,3508.54137897441,3515.44913983219,3508.85327451388,3515.76116255784
"26",3397.32309043254,3377.40165702651,3373.25651347762,3378.29885067444,3380.16552192314,3385.20819460432
"27",3455.40342766923,3448.96550825439,3452.82932109359,3455.8733662378,3459.73705522755,3462.78094039704
"28",3398.49354306687,3400.90903917585,3400.0828823128,3406.99014855186,3406.99012085593,3413.898612409
"29",3553.9484564279,3550.3230594675,3549.49066155932,3555.49881843159,3556.39847665429,3562.40708321649
"30",3329.98245085253,3331.58733012397,3331.13781182713,3338.005697202,3338.04556857051,3344.89862509764
"31",3554.21149616903,3557.17404305152,3556.04543121498,3562.9545635408,3562.53137419991,3569.42827948451
"32",3387.88674696148,3382.19558085554,3381.29658231188,3386.42971632427,3388.20431224632,3393.33791863465
"33",3341.51623785808,3340.8194688171,3341.87677773682,3347.61228619697,3348.78447074851,3354.52037399106
"34",3434.91187953361,3433.71683706819,3424.80677819328,3431.71563286913,3431.59249641682,3438.03733761234
"35",3457.37018749363,3458.49010346899,3454.51470382591,3461.42279279298,3461.42246843065,3468.25208688359
"36",3190.1716036351,3192.02611651755,3193.06527544814,3198.93446260093,3199.9732433882,3205.84262708023
"37",3537.99882489488,3538.31146360952,3537.08826268251,3543.94116026501,3543.99770474316,3550.84941790191
"38",3506.69724878343,3506.02454391034,3501.07713168766,3507.9844300666,3507.12973072791,3514.03751735475
"39",3378.9899764188,3385.70045012741,3385.66076558986,3392.57162686497,3391.94049317459,3398.85033553192
"40",3501.92092274923,3491.78788013485,3491.9771979977,3497.35565466698,3498.88500462636,3504.288846848
"41",3500.29427553758,3501.23931875654,3501.03217107168,3507.94056745022,3507.83061177843,3514.73810426728
"42",3271.98666389515,3268.45748453321,3264.87984027375,3271.78651552281,3271.59478864573,3278.50315085325
"43",3350.42985321253,3356.46256724881,3356.41811004886,3363.32559106824,3363.3011249767,3370.20903785674
"44",3408.8987818006,3411.27231186442,3395.32226067163,3402.22985922435,3394.11055155873,3400.48125262631
"45",3389.30286843471,3392.75386989508,3389.85347888651,3396.76144371746,3393.49307866875,3400.37993007107
"46",3401.79589638548,3403.78490252664,3399.3983223036,3406.30585906356,3405.02260088134,3411.92259220432
"47",3458.19797865715,3451.29197042401,3447.66138303473,3454.52683949422,3454.56919321594,3461.21831464392
"48",3476.94014959759,3474.60338889499,3474.62292520656,3481.31133524659,3481.53086396968,3487.93630917827
"49",3595.88332907613,3584.10258248114,3582.2506177691,3588.56262590406,3589.15832649216,3595.16489320869
"50",3590.34083790217,3580.050191413,3573.56067090717,3580.46861362561,3580.46987907513,3587.37566793351
"51",3345.94127726793,3330.82709170321,3336.1967611647,3337.734365399,3343.10500265628,3344.64220257175
"52",3344.67062294396,3346.19770327241,3345.39138770878,3352.2972886435,3352.29996923889,3358.92074931119
"53",3382.70641722127,3379.05346825001,3377.97278921325,3384.62212634804,3384.88065881412,3391.52984266538
"54",3547.88747949462,3548.69735601493,3547.72636078028,3554.64506711602,3554.61729014194,3561.52681241024
"55",3492.02338116982,3479.24510137012,3478.69702925796,3484.58925239412,3485.60486293445,3491.37548327229
"56",3367.73701848554,3364.57169308716,3363.14482476756,3370.05253889176,3369.95939395485,3376.86758871356
"57",3412.71286977497,3409.89648072607,3407.64809710773,3414.55390447629,3414.49733129335,3421.40515486818
"58",3346.67873060218,3348.76790855995,3349.17838554955,3355.67673336078,3356.08631189248,3362.5886659375
"59",3239.71803025497,3244.99925035555,3245.20439072763,3251.9072214646,3252.11205556,3258.81438884145
"60",3406.00715485986,3408.80142683719,3407.91279148366,3414.82041787695,3414.74455984979,3421.65231043898
"61",3365.02375802494,3361.00461247025,3361.30793037964,3367.53890662016,3368.21542818598,3374.44616672737
"62",3480.69520094036,3475.75903590485,3475.65126741694,3482.29459554006,3482.55876002482,3488.99145713082
"63",3496.30769148929,3498.93065460564,3497.07817693919,3503.98585231563,3503.23825148827,3510.14600445953
"64",3397.42941467048,3393.65152568574,3395.38687462024,3400.55935312861,3402.29459745245,3407.46984136333
"65",3238.37423831009,3238.55728868085,3234.38740020332,3241.29526976375,3241.21990295502,3248.09110006392
"66",3406.99495304351,3406.73932812816,3408.4127980471,3413.64708377095,3415.32064212812,3420.55479959463
"67",3503.9558033603,3495.34753883158,3493.7399756265,3499.91322633718,3500.64775775037,3506.82085285635
"68",3557.81685946268,3550.91542945441,3549.03127971833,3555.36455030407,3555.93867014653,3562.2713380645
"69",3478.07691716838,3476.19263128026,3473.84975072839,3480.5063331389,3480.75725978618,3487.414049807
"70",3274.46293614368,3274.88936639226,3272.08124750236,3278.98851494382,3277.55487437196,3284.46233999676
"71",3460.45519906752,3464.09563963057,3465.37916505121,3471.00337251188,3472.28704072266,3477.91789942
"72",3473.11753634342,3478.76251352667,3478.42377711501,3485.33123322773,3484.89725603113,3491.80594258453
"73",3477.46765878644,3481.01519071586,3479.89569737832,3486.8035836384,3485.80192328163,3492.70967838441
"74",3435.13678153232,3430.83940868879,3432.82418683474,3437.6848883139,3439.73196315128,3444.5930057089
"75",3385.76113876059,3380.09849137558,3382.47042399741,3387.01021719755,3389.37956595847,3393.91837898573
"76",3361.64518263155,3363.82238543657,3364.11897848277,3370.72039809723,3371.0259118455,3377.62816704743
"77",3396.82483619704,3400.09048747833,3398.61918196468,3405.52668928666,3404.77150610347,3411.68206378613
"78",3481.62152112177,3474.26507673266,3471.46859933701,3477.68174295998,3478.37653717064,3484.59173289255
"79",3408.5948798824,3410.84415738542,3410.27162501789,3417.17931123531,3416.86740317755,3423.77521069268
"80",3458.90279474496,3454.4669886288,3448.88743970673,3455.79505288472,3455.49067890217,3461.97021952606
"81",3358.23740606472,3350.28039073439,3348.66807960168,3354.53514532313,3355.57677791103,3361.44201288575
"82",3527.70988795798,3507.99235316719,3515.09036440111,3514.90034310618,3521.99753251188,3521.80806729186
"83",3323.1967953965,3317.95718631803,3320.60473807607,3324.86493556144,3327.5124963019,3331.77226056302
"84",3418.32370144984,3415.03519455838,3416.90557669112,3421.93888171135,3423.81520470447,3428.84488843804
"85",3399.88493792315,3403.75670283645,3403.31016052457,3410.21778325356,3409.7390814134,3416.64698880263
"86",3365.03993633626,3364.83775365385,3358.38774649044,3365.29552777598,3365.18311261897,3371.31391842307
"87",3362.01546999649,3363.28700974741,3364.10164251088,3370.19502683433,3371.00943813156,3377.10293880315
"88",3315.54592995562,3315.48432777481,3316.26139566377,3322.39215022898,3323.16917372338,3329.30046714444
"89",3329.56780924637,3334.10821998802,3332.67239312687,3339.57986773204,3339.21662080149,3346.08307879943
"90",3379.94236184408,3381.4426928843,3380.15807896718,3387.06548137438,3387.06109144164,3393.96322671334
"91",3377.71714166379,3372.31902434616,3370.91203567892,3377.81943334281,3377.81957613576,3384.72830342452
"92",3538.86627226262,3536.69399727221,3529.69179949884,3536.59968070176,3536.36167968222,3543.13906241077
"93",3208.55597078188,3206.30414103747,3206.39013355263,3212.62786373747,3213.29831339649,3219.5366049201
"94",3511.90480850823,3518.0611753424,3516.47100885891,3523.3788030527,3520.92488885937,3527.70410848904
"95",3445.73272277752,3439.93157575184,3440.80311117342,3446.16840762933,3447.71115452691,3453.0759438333
"96",3381.08490068135,3386.76413173664,3386.02207046288,3392.93016725443,3389.37460042529,3396.28289908269
"97",3337.95562119597,3340.11056718834,3340.55524868173,3347.01870234106,3347.46299240009,3353.92642639462
"98",3476.21622223069,3478.86734334478,3478.08300846864,3484.99091759987,3484.31808425668,3491.22584330014
"99",3355.72870516616,3358.97416681006,3359.07144631917,3365.88130323491,3365.97921236853,3372.73778435555
"100",3325.17640632951,3323.31706765938,3313.52385130491,3320.43099314962,3319.25463448749,3325.70163016649
"101",3425.78673092544,3427.84934582362,3424.72548210755,3431.63343352063,3431.62398790542,3438.52855059371
"102",3368.63514763118,3359.18214087766,3360.82477292234,3365.02163679143,3367.73236924525,3371.92923490361
"103",3401.70372712099,3402.92880087737,3402.7375562441,3409.6134104347,3409.64530671735,3416.37494671871
"104",3304.64028472083,3308.45243266875,3308.13256838349,3315.04049171227,3314.84245722342,3321.74999772695
"105",3422.1096271047,3427.83763978318,3426.72738007725,3433.63507660334,3429.79807878474,3436.70604863706
