"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",-425.369956907802,-423.729150150207,-423.094239494766,-423.0939617652,-423.094382681134,-422.984488735308
"2",-443.908195509444,-440.824989075913,-441.018461990448,-440.80078801996,-441.018562297078,-440.81542416805
"3",-406.146478194516,-401.910914347983,-401.547074257775,-401.324672497607,-401.546615433589,-401.324542685395
"4",-436.129361232585,-434.890355848535,-434.05455809689,-434.056157693404,-433.367472907798,-433.338202199516
"5",-411.622076655277,-410.503759016999,-410.716344595678,-410.504854408903,-410.716358933811,-410.504007628312
"6",-411.956290263484,-411.955925089617,-411.955620917498,-411.955621037367,-411.43657186229,-411.436567963768
"7",-456.664964773214,-454.645963886656,-455.216875284554,-454.646076973349,-455.216872074678,-454.646082848966
"8",-418.496556555104,-414.765487402912,-414.22024757045,-414.147645787801,-414.220267536528,-413.904852538345
"9",-439.912946699904,-438.901208601836,-438.922132624818,-438.87977572946,-438.922160418232,-438.892908980228
"10",-427.284925971246,-425.191063956133,-424.056693568965,-424.05381940951,-424.056697077364,-423.725601909956
"11",-404.002122124555,-401.663731317854,-400.740031255796,-400.740031118914,-400.665757012928,-400.664484593478
"12",-407.990352233406,-407.990329239705,-407.990313162123,-407.990309954255,-406.895014872889,-406.89506645401
"13",-451.687326736389,-443.87950477596,-440.001302801062,-439.335101931456,-440.001303467979,-439.998514571648
"14",-413.309685840212,-411.005873820013,-410.739474959698,-410.661677836185,-410.739411137149,-410.644759665326
"15",-439.577719102884,-439.579298764617,-439.555469715816,-439.557898175935,-437.547978687185,-437.547464938463
"16",-432.608012253693,-431.076110268262,-431.343346256023,-431.0757807647,-431.343442076674,-431.076267002363
"17",-427.145010010471,-424.77985228175,-424.486832977236,-424.487170343335,-424.484143770633,-424.47396691568
"18",-430.05755560105,-430.05756175775,-430.057770073302,-430.059286353179,-430.058139264903,-430.058174278457
"19",-414.795563186394,-413.167882835757,-412.015906581606,-412.021377579778,-412.015426122485,-411.9588673252
"20",-418.022725502745,-417.415336017642,-416.666355153075,-416.666545943719,-413.454039814206,-413.454048273325
"21",-447.834717115874,-442.452150478125,-444.091476338476,-442.452188589384,-444.091485775907,-442.45216029759
"22",-419.732516260072,-417.53185596086,-417.799836319332,-417.531885573363,-417.799832530919,-417.531849678205
"23",-444.173081510167,-442.413379134799,-439.927848038178,-439.923876005621,-439.08651781884,-438.970468810417
"24",-410.475442143383,-407.260368949193,-406.588157447208,-406.060226930167,-406.588148642823,-406.060227686418
"25",-417.477083547218,-405.187132321793,-408.900405416724,-404.466631883659,-417.167519781246,-404.466591146216
"26",-450.794833084759,-444.347305565193,-443.368810489517,-442.946783467231,-443.368811812929,-443.002476792724
