"","(Intercept)","beta_1","alpha_1","pi"
"1",0.797320253696723,0.178674351963451,0.368846268550318,0.484347667529308
"2",0.758407959283626,0.157062014244588,0.40209286975971,0.532775749572044
"3",0.520222084549986,0.144218071137044,0.555690779417931,0.561080828246745
"4",0.551215413832283,0.167314592207021,0.503865425335168,0.509528174097907
"5",0.572939675281169,0.192757599063295,0.466986169143761,0.472533654428703
"6",0.518245104828861,0.166445649979963,0.542530810343374,0.466047993293111
"7",0.853295757999541,0.153704155364038,0.321569997443256,0.579901797767776
"8",0.571218081012102,0.226038447826749,0.460577765093382,0.517245603819819
"9",0.348757945257966,0.171712321909862,0.607462266052442,0.408454981714545
"10",0.791801850054959,0.252880871439349,0.278760095707212,0.453691577219618
"11",0.736066715578515,0.250114590123625,0.29410211384724,0.448469373821168
"12",0.689207109321464,0.214150878676306,0.413928050905739,0.475108206098883
"13",0.443679929306873,0.222575708594845,0.501580417080701,0.477979936144686
"14",0.686540171307605,0.131368520880937,0.489244321687019,0.556488093595307
"15",0.638899443134736,0.181863058686451,0.471409453656321,0.45868230737155
"16",0.608882584234599,0.224599717617287,0.418801314144925,0.449839351913966
"17",0.487337084321997,0.139293573515579,0.582408871484645,0.539397841845125
"18",0.870179511754662,0.237534650588152,0.277051276352917,0.511481853372669
"19",0.822537919873653,0.268745538238649,0.272047385979846,0.51716744950434
"20",0.549008938130408,0.194104617322206,0.496836281913654,0.569697239381623
"21",0.835546795656201,0.2144668689808,0.319043473601081,0.523295550374715
"22",0.760388920642869,0.229433628720402,0.344490446347598,0.531641190182594
"23",0.791178618816277,0.242522848386494,0.299425989577644,0.533167115568861
"24",0.711109258305721,0.185816235290745,0.399399576388389,0.519299427856638
"25",0.518452735623281,0.296243117095238,0.406523461928546,0.508524315013033
"26",0.716761604795295,0.209783441482837,0.352878552372753,0.53520060547553
"27",0.698060101888114,0.233328572970245,0.360822121267272,0.488969040727369
"28",0.585206411337948,0.235751362095601,0.389562799401858,0.486255572477372
"29",1.07099824906247,0.200006168407672,0.130994226699981,0.469156943693649
"30",0.57615892756394,0.186655835896745,0.472014983895696,0.528174064267507
"31",1.35565289065489,0.252966292982292,3.30736125440267e-09,0.496396314443915
"32",0.885548785187862,0.161013851296599,0.332343490468932,0.514662117207041
"33",1.00160393911617,0.161026147147582,0.251527147826037,0.501063109656448
"34",0.962647779721729,0.222664341038685,0.289065717329871,0.578940595779501
"35",0.995414727570367,0.161297794241237,0.279782167608356,0.542536276909249
"36",0.733232088609838,0.204401290616189,0.369630545691006,0.560772297340362
"37",0.839927461145096,0.179514424567641,0.326644192475739,0.479392830732096
"38",0.650991383528402,0.171731037824684,0.442678212031714,0.548078928472888
"39",1.20294586596286,0.17986409657904,0.127215972576623,0.516365203198364
"40",0.794641018463687,0.276313990488528,0.218308003175205,0.513527479738663
"41",1.41241847033282,0.175113478471909,0.0443206072100856,0.474315316942903
"42",0.95253725988847,0.144218632411256,0.253480099784663,0.496332113942346
"43",0.892804319184182,0.182531386660369,0.313598012413425,0.42320044853856
"44",0.527358554090899,0.171839817486115,0.541199768038845,0.457106956802567
"45",0.578261380879783,0.201142191124218,0.477766563075223,0.52391225157576
"46",0.582706620103255,0.16928294599376,0.476218822830317,0.528299734041039
"47",0.636579245167116,0.20180557174079,0.399159327248819,0.598790280626196
"48",0.868911064517801,0.22765985835032,0.282390955493355,0.488843694429052
"49",0.622596513138819,0.216213830735253,0.437545727763976,0.463173305080585
"50",0.792981471402868,0.146842463373673,0.417627442515832,0.49817006902138
"51",0.69095306269662,0.155946380034905,0.458255082461524,0.548637095313749
"52",0.835105007235419,0.211559648560366,0.358084720758366,0.505612104672337
"53",0.651781350231974,0.17601944772955,0.429364109504327,0.535437155118658
"54",0.531953359968175,0.195087378182163,0.49155693959512,0.387299394002757
"55",0.594418063159205,0.154719899221092,0.489178355695086,0.497311120445649
"56",0.541696892858072,0.172340603911639,0.503554136916239,0.446750697884911
"57",0.437239194885844,0.149203595202807,0.608378616423997,0.504128208475027
"58",0.874443829643297,0.172032543812207,0.364481297172355,0.4871563903159
"59",0.844359096420457,0.216162424606084,0.277387163107008,0.541596333031834
"60",0.772466377923328,0.194334504177192,0.386516374904142,0.529005924829318
"61",0.560005332772292,0.214827329302089,0.499943436026704,0.501719260547359
"62",0.466583330714103,0.170577563688674,0.548400925126853,0.508783580063133
"63",0.845440064755632,0.170907166548639,0.377584972462411,0.462498550770196
"64",0.524226504588438,0.15970324033747,0.549186507990244,0.486709382743182
"65",0.620620620854566,0.20282050013891,0.482586523191596,0.476653672385387
"66",0.715218031801939,0.199320189158078,0.435104992921618,0.563573478874244
"67",0.963326503873707,0.185448056513243,0.297056637233211,0.487373631655439
"68",0.750181399668798,0.198476135349171,0.35348632904371,0.475411372459133
"69",0.643865891055881,0.22994591547715,0.403645553174726,0.519732862835806
"70",0.873736593709249,0.139133512156797,0.38366046363456,0.471786783070636
"71",0.509064414095815,0.161363942305302,0.539937906947315,0.556481680938653
"72",0.752303625702633,0.201286233154293,0.363498721163443,0.532618773607251
"73",0.363341895185635,0.190653316198546,0.588145944880735,0.481602021400652
"74",0.957221873782254,0.226364708057663,0.271454538187527,0.502709099043939
"75",1.06178782228132,0.177506562445083,0.207347560469818,0.491944732623798
"76",0.635354609950181,0.117134395865262,0.52959842530341,0.48785563369216
"77",1.06635640016459,0.254088876308429,0.156302159067217,0.477216150666361
"78",0.619004052870788,0.225568653827105,0.446963836283284,0.492533443931025
"79",1.20344836222163,0.238505081307991,0.120825423757205,0.413795693875855
"80",0.621749861769872,0.226881618976351,0.420616555730143,0.544296251557953
"81",1.03349541812628,0.217094821704774,0.186943501120781,0.443565522174672
"82",1.09204429486626,0.27986668435532,0.107821727547668,0.517794297292091
"83",0.774791013269614,0.237143510031969,0.346846690916466,0.541315408522284
"84",0.881072954595343,0.273300871636581,0.253806926756719,0.521152186204253
"85",1.00052158699624,0.168648993134023,0.273361504128629,0.517148451802223
"86",0.90218125188509,0.249535370574558,0.237476006198009,0.433046048541725
"87",1.14737848946315,0.274677244647843,0.0809831359773036,0.519859883767243
"88",0.780643056304514,0.23691480368602,0.319616889958067,0.523446840300019
"89",1.0476408900831,0.256271234212539,0.174154790722648,0.485604598675643
"90",0.778587646550185,0.253667678885343,0.290077979117703,0.513586843836671
"91",0.592846081757164,0.234814723665002,0.425877481113156,0.509298863753877
"92",0.672058926222012,0.160609932956459,0.481548272405481,0.490198594982147
"93",0.550506428114586,0.185372476226496,0.503402050938738,0.459222171929952
"94",0.941129578478985,0.239170271584799,0.241428400193887,0.550939745975491
"95",0.686269747350834,0.176569464604636,0.431701303249059,0.550041615777466
"96",0.962501128442591,0.198652065909502,0.232255448372189,0.520736302662954
"97",0.696214992961634,0.26138079672362,0.315268937813122,0.46542029982898
"98",0.603730831988357,0.204031449813578,0.446871870560149,0.470621978784374
"99",0.779441663220801,0.300471710258981,0.203964384942301,0.558818803286418
"100",0.425647299833221,0.163287479326214,0.597959833451657,0.513803649492797
"101",0.554601671951129,0.134600815498507,0.525667103533273,0.476571022989297
"102",0.401894124317227,0.167100805570486,0.596345860277611,0.536615512826889
"103",0.464849461919302,0.135775274072332,0.603060585716383,0.397166432992423
"104",0.737828896881673,0.168784866352122,0.44688239429393,0.466592928593882
"105",0.68963391289111,0.178991372273564,0.453430585679332,0.430247146916264
"106",0.758401058590395,0.242195416928315,0.359054700692486,0.487701862075512
"107",0.505442142076945,0.139382462010402,0.519948851155096,0.43990194057228
"108",0.683810934306145,0.243634310400457,0.384680966735003,0.513841610111043
"109",0.847411832934461,0.18779177892651,0.281011252631983,0.408940326844155
"110",0.744848923663297,0.188140249562064,0.377184945440044,0.499507393453792
"111",0.537753347789279,0.242947555237395,0.425569494943021,0.506047717412867
"112",0.487824359469431,0.166667716094683,0.546777860007187,0.519373218809168
"113",0.415383521109245,0.190291639807427,0.54701195809187,0.534479298176641
"114",0.672870025837405,0.260213295567279,0.348406710001502,0.530388671139827
"115",0.649477920131111,0.212899049723774,0.432453979959661,0.525820594027535
"116",0.545854783021273,0.224763631912675,0.471623726185019,0.399663256405873
"117",0.823448072164369,0.170501905684267,0.323593280574963,0.447906482033322
"118",0.42311611125923,0.189009087814201,0.591443772359862,0.450061985689415
"119",0.679519426401743,0.211947966518112,0.435350845945282,0.490203990255131
"120",1.01634618594311,0.191133526051402,0.222780815172729,0.529842190586403
"121",1.22636544939831,0.228845058919334,0.0374648766633291,0.515469341314063
"122",0.87846461106446,0.237449890485035,0.296134948132744,0.498273488238995
"123",0.500371014386409,0.217927821294724,0.487684473412362,0.412301447016544
"124",1.07361799958318,0.188311708091183,0.242721062277423,0.420660152399847
"125",0.720961529430968,0.169111770915849,0.430097970417452,0.524163418801004
"126",1.09006357703496,0.170537121997589,0.1635306466555,0.488815625927524
"127",0.689559862714392,0.177307855740937,0.410453973322934,0.391850005863557
"128",0.69672383250613,0.215546816886671,0.369944213280142,0.448168776632657
"129",0.644404656487335,0.169838025290338,0.466986206922847,0.48581512885424
"130",0.604737877019996,0.161533781169119,0.489154698730506,0.521205368311182
"131",0.703728158032654,0.206617547494317,0.334577606099153,0.490566199598446
"132",0.387137992142355,0.164436193153069,0.603227906628269,0.45658517486975
"133",0.862027673894616,0.246219230138409,0.258498359816238,0.509271091697514
"134",1.02137575070147,0.167395302453009,0.225946774319345,0.495425542340764
"135",0.638246484210016,0.188450785427979,0.44113510355647,0.495633938421683
"136",0.517398921629386,0.149002432085797,0.542522364178357,0.535747736952862
"137",0.272847071213592,0.115166018463071,0.719254926013464,0.511841381553984
"138",0.44848081272968,0.136662907242519,0.627717362361741,0.515130013065386
"139",0.745158513120832,0.159660454300894,0.420783126465351,0.540274993376654
"140",0.724239929014622,0.254749577053136,0.327384815685854,0.533423810625216
"141",0.604525786712532,0.241927689906772,0.431202003350628,0.51832043723955
"142",0.665545577028196,0.107130110915172,0.50474928121788,0.497101968300327
"143",0.784745074802315,0.249198741092445,0.331338163921781,0.459120996745244
"144",0.73253393621957,0.243620004943252,0.319850260114457,0.589653053343045
"145",0.824536923556366,0.191296043728459,0.304307538253107,0.47359302725266
"146",1.43079776925354,0.142958171773903,0.0214411531527193,0.443793616991264
"147",0.632921866296507,0.184842357204441,0.460181450647242,0.574089497826041
"148",0.77570847495601,0.197453230021586,0.367289248881921,0.464595187528599
"149",0.609340153566359,0.149908789587508,0.514585792688544,0.478886716347912
"150",0.628041234983509,0.205266508246077,0.421570788690505,0.498016968093481
"151",0.764612555529917,0.178962307061065,0.348311349871269,0.483972776872267
"152",0.587564448808874,0.229145413165945,0.439382789472387,0.509011794938339
"153",0.544028654228257,0.116904794703412,0.582834708949718,0.531544192744148
"154",0.783347351754582,0.233450361610245,0.32973312564893,0.546436724624422
"155",0.599675779026664,0.198242353545652,0.451443124850317,0.555173131683342
"156",0.750500694384276,0.188363266464495,0.331581263381368,0.460655281388381
"157",0.635797345783662,0.188838763374594,0.472443042493023,0.531074353093601
"158",0.646393536558634,0.207280049725539,0.377767555496067,0.504058824712606
"159",0.789656399946758,0.229929700528208,0.377370697040509,0.471781198120495
"160",1.20063841147796,0.211937030041452,0.138163799822912,0.457558553684888
"161",0.576807289572639,0.177010420324469,0.518714002232988,0.478357665783773
"162",0.887013807095709,0.194960588668813,0.22495537124344,0.462538766114556
