"","(Intercept)","beta_1","alpha_1","pi"
"1",0.520767268480664,0.255011473211586,0.465490943998476,0.728716671831199
"2",0.748735880574334,0.229215156511423,0.367741089887327,0.730074655604144
"3",0.47446003814758,0.318833645795451,0.451624957599342,0.729645412908543
"4",0.608764303050772,0.353304625226075,0.34697265522766,0.734212194993176
"5",0.726615058439376,0.258316631973059,0.334997218172844,0.690254926534727
"6",0.617830224705527,0.250061979898292,0.488639002433697,0.759395430087394
"7",0.505429957114456,0.227407466537065,0.484876015248205,0.672569484338206
"8",0.699292079225384,0.293872446605426,0.316064462895914,0.767043544980981
"9",0.625513158827796,0.355766898722637,0.347429652757809,0.709037792979097
"10",0.856652178408027,0.287635714937908,0.289714728462944,0.700375411346812
"11",0.536717776674618,0.323396209547225,0.397394104382879,0.782247961636521
"12",0.585872990586094,0.24903269211249,0.468808486576012,0.708186442211598
"13",0.655831185072877,0.219686026789569,0.387092838352534,0.68095380445176
"14",0.623055651763347,0.350674756688775,0.334156194661443,0.651416828781753
"15",0.614401519341457,0.354597564882211,0.32351518266724,0.740446343100178
"16",0.447938328856275,0.25927314635091,0.531078203745563,0.714823882478401
"17",0.533913940457216,0.366969308425793,0.372456683302218,0.73954467639247
"18",0.828893965717343,0.365149248426456,0.205752491577379,0.705097232144591
"19",0.786879190792202,0.325267577958368,0.283091785406112,0.711495487325085
"20",0.55529910261512,0.318251488220785,0.426735180528042,0.729955385369011
"21",0.596188975827559,0.29561862949438,0.413516548083619,0.688467408895113
"22",0.431510703051106,0.26078687611142,0.516987293872602,0.717428625632839
"23",0.628401769415203,0.310646934487135,0.375813693178099,0.756408053312412
"24",0.598691370834483,0.313932655725939,0.370544051379581,0.760881126053571
"25",0.668014821747487,0.349069093641458,0.300712164471838,0.769721060090728
"26",0.685688569304769,0.441949041305159,0.167806121880678,0.646333352042544
"27",0.497804601845198,0.297995117385143,0.469118718240871,0.775155054791626
"28",0.718756046036301,0.39393133259681,0.288881450944748,0.722858331997898
"29",0.515331853238499,0.317999793218537,0.405550183356732,0.708658276856309
"30",0.431875580839788,0.2313153948996,0.536135810764646,0.693784110476686
"31",0.415341102628499,0.221339039383487,0.558473241671567,0.75411806712814
"32",0.924147265568084,0.293769871128552,0.297877402651527,0.732864071094351
"33",0.589669833903933,0.299129142475966,0.428046529991173,0.736842800219595
"34",0.495236014158421,0.268136773978316,0.477170564363457,0.698251429261848
"35",0.536207145151303,0.23046060816501,0.557126958576477,0.75570444616636
"36",0.647313060710075,0.340463819482624,0.331292491989056,0.692913585005513
"37",0.929300896273204,0.299899598728954,0.281328771824483,0.706897959895077
"38",0.774138459026822,0.341372494744295,0.242491952245122,0.739578136272739
"39",0.44495476041283,0.262161126158728,0.529604520616861,0.742117188716057
"40",0.685002212160316,0.235599984409779,0.394759357874675,0.773034143106083
"41",0.626952184899709,0.318931141097971,0.369164887022319,0.718484241415661
"42",0.71368362968742,0.18170789338189,0.474081168133022,0.767470774280289
"43",0.637403134190426,0.270153588928622,0.420753640517684,0.755407975060166
"44",0.649851051879902,0.331153335503794,0.368912210487521,0.75924942260362
"45",0.457830417648461,0.261777489527073,0.501522208902357,0.726295132992344
"46",0.442546349705151,0.33804043703834,0.480732237202874,0.731732356593093
"47",0.557664264898315,0.356123520256052,0.396564575633881,0.715621686486759
"48",0.43544474859299,0.230092865906198,0.524722759727282,0.630190642509674
"49",0.343971425907047,0.229142727829689,0.572412559081417,0.79270141813788
"50",0.669805436740821,0.327270253134245,0.342605519130946,0.708642285865658
