"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",1778.98793429375,1763.84397104447,1762.27499399217,1763.56509281888,1764.27504919879,1765.56514911125
"2",1647.85059683871,1636.93901011855,1635.84582661318,1637.40487593201,1637.84579839893,1639.40486075093
"3",1778.27581688053,1764.04849681452,1757.24266594675,1759.24333436619,1758.76199159341,1760.80766378897
"4",1762.19588324314,1757.00059930291,1754.43771565839,1756.43796621285,1754.91824428938,1756.91836294916
"5",1669.37401016569,1664.63929924332,1665.11206749606,1666.60324929054,1667.11197376621,1668.60324966617
"6",1713.02835580252,1710.67116640094,1708.52914102556,1710.52614547743,1709.95699695336,1711.86390835198
"7",1810.0096238567,1805.41744631012,1806.36578802908,1807.33524620944,1808.36584368525,1809.33558434303
"8",1695.12332599089,1674.63456985693,1671.0532147841,1673.08973802943,1673.05962703249,1674.51667129097
"9",1751.47636967109,1745.55769410827,1746.32768978863,1747.56250403407,1748.32789529214,1749.55874712586
"10",1710.09361501136,1706.11817863643,1700.71876447707,1702.71973980226,1700.2306556053,1701.51459347975
"11",1705.91739744336,1700.63657765801,1697.17035736236,1699.17156829981,1698.12471214285,1700.10753019087
"12",1673.80283719707,1674.55843546142,1673.59612645882,1675.59634605119,1673.88673489545,1675.75236028185
"13",1738.03064751569,1723.45425815314,1716.9597054262,1718.11139224308,1718.9597065092,1720.11141598238
"14",1726.19695897655,1707.20981078237,1706.78244349694,1706.7030453385,1708.78246189441,1708.70304294926
"15",1792.01633850908,1783.95539020778,1778.13196270182,1780.13196214524,1777.68720247212,1779.68732068222
"16",1743.12698476371,1727.78536129014,1730.64237145367,1729.78552941373,1732.64230584416,1731.78550471475
"17",1805.79225969236,1788.42006917759,1779.77227522655,1781.77227205016,1780.6770531081,1782.67860092603
"18",1772.14410658374,1771.45465017024,1770.38215240815,1772.38273839294,1772.05456332038,1773.74248313133
"19",1692.61886144764,1688.80464494808,1688.40778637784,1690.27298796731,1690.40781962572,1692.28546163826
"20",1677.26834988963,1672.55271966064,1670.34438606284,1672.34435131362,1670.72827156072,1672.72810759573
"21",1749.34812982356,1735.00178480998,1738.51051547359,1737.00179106628,1740.51057757976,1739.00178561221
"22",1678.95449397442,1665.70777728651,1663.22976509364,1665.20241427444,1665.23070112407,1667.19469167123
"23",1713.01235036215,1707.02388504278,1698.97948837725,1700.98049601247,1700.76115256115,1701.51599811953
"24",1674.56283541529,1663.92673722094,1661.18581829581,1662.38709734916,1663.18579158921,1664.38707359924
"25",1697.66068657594,1687.27559780183,1682.38745328391,1683.99555851899,1684.38850752892,1686.03881285436
"26",1770.87702860638,1748.11720830538,1742.72526068836,1743.65733641841,1744.72371969343,1745.65728110129
"27",1791.18973068616,1788.06589299211,1787.90816360833,1789.8989283294,1789.90787531247,1791.87862388663
"28",1750.16938274904,1744.76226482939,1745.03155778837,1746.61654299796,1747.03151593092,1748.61704919605
"29",1769.21877636839,1756.59956397763,1749.93282638932,1751.72170819632,1751.93270140022,1753.72170153786
"30",1725.20838586071,1707.32340123368,1703.18657572033,1704.82810542767,1705.18671187936,1706.8283000179
"31",1764.0185558096,1742.64317436567,1740.80772594864,1742.27964232249,1742.80771339685,1744.14060408407
"32",1797.915390445,1774.86799594104,1778.47330904565,1776.87672784202,1780.47533348979,1778.79625252237
"33",1770.33503861549,1757.30455716268,1759.89392533249,1759.30184738755,1761.89359572341,1761.29047216573
"34",1673.11164280622,1667.00927946761,1667.47033792757,1669.00729467604,1669.47003666455,1670.89530063613
"35",1746.08335591272,1745.87120610063,1745.46008268888,1747.46017111587,1747.08214523211,1748.82500958334
"36",1789.06269720694,1762.08027725841,1766.83424756229,1762.96773192171,1768.8342157988,1764.96720620789
"37",1713.46711767997,1711.21494669328,1710.2779756196,1766.01385381512,1712.24873153409,1714.20897288353
"38",1735.621478375,1730.08117788433,1731.80032910738,1732.08144643207,1733.80032781898,1734.08116285421
"39",1703.560156624,1687.69373874042,1690.64976814615,1689.69373765137,1692.64976867937,1691.6937840091
"40",1664.59436814323,1665.71718852762,1665.65341755024,1667.71241249517,1667.65220491522,1669.59440005693
"41",1695.09711043981,1682.81099314205,1680.26902912929,1682.27035416109,1682.26390832835,1684.26339167697
"42",1727.86746921375,1722.86816753799,1722.0897587719,1724.08980128626,1724.05855204804,1726.06342656637
"43",1746.53088540596,1742.46860712601,1742.15122653303,1744.13869568164,1744.15117123958,1746.05307390969
"44",1777.16164943447,1759.12549270357,1763.99032128848,1760.95160192494,1765.99032877021,1762.95149846908
"45",1703.16876416601,1700.82648065787,1697.81696074349,1699.81676975191,1698.71032423042,1700.15387602015
"46",1699.6303439263,1690.43650934761,1690.47691980792,1691.77593231166,1692.47610098376,1693.776168842
"47",1783.87676912514,1788.76619028105,1787.32661872659,1789.32698393872,1789.3261581714,1791.31921495004
"48",1803.50242340621,1790.33365983223,1782.61340095087,1784.61340983309,1784.27284314341,1786.52595601445
"49",1780.71124187772,1771.38855546825,1771.8213696885,1773.15942928518,1773.82146646978,1775.1595391428
"50",1773.63420653022,1761.93123775191,1762.19847225753,1762.70944761165,1764.19873903765,1764.70990353236
"51",1733.51497135644,1737.03205116121,1735.62128527358,1737.19399437337,1737.62127583599,1739.19404285966
"52",1716.41545286489,1707.73752623568,1707.3897217605,1708.62544488341,1709.38975086666,1710.62544069525
"53",1722.68130119626,1714.64732632769,1708.37058876827,1710.37099621581,1710.29428706432,1712.2344467888
"54",1687.98021074477,1682.79395706844,1680.85469373613,1682.85469879211,1682.57702734527,1684.47404005041
"55",1806.07089564959,1797.44725576034,1791.18487656335,1793.184992633,1792.1559154665,1794.15590693296
