"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",1859.72486173912,1861.07021898504,1860.14270401032,1866.35802479062,1866.34737601913,1872.46753315562
"2",1774.4477801741,1755.00997014325,1748.04632880671,1754.07638803159,1754.29246344681,1760.29150699785
"3",1856.55032525681,1849.03270708404,1849.99221697769,1855.21706919932,1856.20873305687,1861.39691633814
"4",1815.73349513828,1802.10474998999,1798.24036118585,1803.1542551534,1804.45392623012,1809.36774288115
"5",1832.06765289635,1833.50609202887,1830.87422802294,1837.09043662443,1836.50559853315,1842.7202788362
"6",1818.69821088282,1807.4651202308,1798.7591075438,1804.97055702615,1804.18064728683,1810.52616439765
"7",1806.22642173269,1810.98437588861,1809.34649523094,1815.56120933837,1812.62318785208,1818.83716680574
"8",1821.34191875624,1822.49013942322,1821.85135438353,1827.97487924939,1828.06566282037,1834.18942673434
"9",1823.77111037237,1813.32275233463,1815.27771485641,1819.37628225272,1821.48760023208,1825.59085952203
"10",1761.47571908291,1756.79414124964,1756.53262930971,1762.57797651478,1762.74726533644,1768.78983164103
"11",1838.04681607843,1828.48483884975,1823.78200833308,1830.00000834328,1829.89553236355,1836.05706830817
"12",1701.28280940515,1699.68389262592,1697.31786191393,1703.5335557203,1703.0682777443,1709.24216011413
"13",1868.0939532141,1861.52418409749,1858.97787225829,1864.95474344892,1865.1927725971,1871.16964924877
"14",1794.60132514013,1790.21798712511,1783.74332483023,1789.68685529436,1789.95848848965,1795.90164932053
"15",1794.83166476728,1791.78569895453,1790.6847382958,1796.899526089,1796.82619098842,1803.04082153391
"16",1810.87265536767,1801.2599343084,1801.07455099543,1806.79715258581,1807.29012424491,1812.36484453011
"17",1862.12155147086,1856.13927522033,1856.28751611362,1861.86778103641,1862.50207566753,1868.08220240182
"18",1831.36413579272,1818.07250661761,1821.17091594604,1824.00180155862,1827.38553155483,1830.21628940101
"19",1828.12425957756,1819.95204586233,1815.46797573965,1821.57123036826,1821.68681752081,1827.78671803262
"20",1759.10245130357,1764.98726045885,1764.91745408612,1771.20227690105,1770.74421054206,1776.95965627068
"21",1818.59462438379,1813.09944350937,1812.69942223089,1817.8865809328,1818.91433773284,1824.10073943751
"22",1816.3786466707,1810.53830255775,1808.37796031759,1814.58599120135,1814.5858176023,1820.79807265389
"23",1839.58437509971,1828.69873260969,1826.87981136508,1833.00087033334,1833.09651762489,1838.17702261082
"24",1748.68011562539,1736.95845591395,1732.7830837812,1738.91034792952,1738.99833369689,1745.12659681249
"25",1791.10033197775,1792.82249387799,1791.96436862498,1798.17694156018,1797.85502112578,1804.07135650066
"26",1772.86199784488,1770.21399999004,1767.46977468732,1773.67814663596,1773.68454811659,1779.89270046801
"27",1848.14045148427,1852.31736087428,1850.13010655038,1856.34868146765,1851.80313420633,1858.03224050962
"28",1814.28245921364,1815.18264812782,1812.63832901764,1818.85310597107,1818.75958809644,1824.75397837205
"29",1827.91697832821,1824.97659382826,1826.31396592496,1831.25188362387,1832.52817079214,1837.4055869346
"30",1798.57186282488,1799.71488450683,1799.18714364398,1805.37295553961,1805.40140750342,1811.58739236748
"31",1744.53445876764,1739.68327606027,1740.77763095156,1745.90115056441,1746.99196998563,1752.07916921701
"32",1805.16976894365,1809.34108154017,1808.76919128095,1814.97908593281,1814.76412528382,1820.97928371093
"33",1808.35579408022,1807.50996327192,1806.5629470531,1812.78020949289,1812.15211346179,1818.37879805431
"34",1785.32640085169,1791.54092804156,1791.54093231391,1797.75541495592,1797.60505855009,1803.81945714846
"35",1810.4488412878,1810.88738365743,1809.11161502724,1815.32619988612,1814.36645240067,1820.58061201086
"36",1810.94053431503,1813.50154635219,1813.45600225316,1819.65407915047,1819.67351178755,1826.00842622309
"37",1728.36593128824,1729.3550040766,1727.60903832067,1733.72242809668,1733.82370380325,1739.84886905879
"38",1806.10738813124,1805.54120133337,1803.23435436372,1809.44657706942,1809.44908208191,1815.6611464458
"39",1763.41859338023,1764.38442999107,1764.63478730555,1770.5517863309,1770.84593005057,1776.75394025267
"40",1767.1645400737,1766.41843641851,1762.78421439415,1768.99741292578,1767.60851953317,1773.82307693504
"41",1731.54058209887,1727.79558394218,1729.25052550761,1733.94332864815,1735.46520617503,1740.15768386325
"42",1836.50831497158,1820.60794739467,1817.91893346907,1824.03561957679,1824.13129099281,1829.81706229518
"43",1826.05196288697,1800.05816216917,1805.46208000606,1805.81539391586,1811.67769284638,1812.02928070868
"44",1765.22284355451,1758.64407202105,1756.98385013728,1763.09077764833,1763.19833972636,1769.24959580563
"45",1797.61190318444,1796.59345168078,1798.74170045019,1802.81099740134,1804.95646111923,1809.02307054922
"46",1775.76859890539,1772.60998796655,1771.52017009347,1777.67359979355,1777.73477760084,1783.88828034303
