"","(Intercept)","beta_1","alpha_1"
"1",0.312675810479735,0.0379627957336224,0.18110948001916
"2",0.185477425815108,0.0368369469097492,0.125592924757328
"3",0.189455546282995,0.036593415709545,0.114585771916021
"4",0.19545412320784,0.036853378366444,0.129227637476841
"5",0.27571176839101,0.0378793634000051,0.166363102993414
"6",0.131616951195003,0.0326448445307071,0.0902341599659743
"7",0.305833817673872,0.0381389027900567,0.177320700271056
"8",0.26741906288485,0.0378588165719095,0.158307340801418
"9",0.176412685133419,0.0335971421083351,0.12024448937454
"10",0.271490051188599,0.0369252350573229,0.164381260573122
"11",0.169712431349297,0.0353389305056342,0.121084554602266
"12",0.157855964684557,0.035642140330231,0.11469429437566
"13",0.145580764559368,0.0362258737677783,0.100960917574595
"14",0.226707693664448,0.035099983952074,0.141870156373447
"15",0.167606324180641,0.0324180638387654,0.109604744066874
"16",0.255591487560628,0.0372483255613756,0.157054047551222
"17",0.258258091886458,0.0379208692363817,0.153698655193213
"18",0.162135092118691,0.0356540871696624,0.0996737910865925
"19",0.154248755768665,0.0356584077190636,0.106516438444027
"20",0.339609368079793,0.0377381865131374,0.202692759416513
"21",0.279944566114005,0.0370668760093461,0.168535366165203
"22",0.184284938562708,0.0378178955013044,0.114619341943329
"23",0.158172440911539,0.0351025847576565,0.108123827609496
"24",0.122511093726653,0.035911889612828,0.0921619425411731
"25",0.14808148396033,0.0345938288185613,0.0982449832932319
"26",0.138004131419487,0.033317665513236,0.0930007092539031
"27",0.187820160404736,0.0357755651724563,0.112965877648853
"28",0.157098759702716,0.0317680086835491,0.104736396397404
"29",0.216261541698452,0.0383078595427029,0.139802181260547
"30",0.27096574443857,0.0369943818105314,0.168058667405139
"31",0.196121073587759,0.0391718589730481,0.134642531972452
"32",0.260272198672278,0.0378752586129612,0.154099610951661
"33",0.212071862106585,0.0367243842821297,0.133017420352472
"34",0.279345273316897,0.0383311396444133,0.171923293619784
"35",0.223718238295668,0.0368364901225279,0.146733583598074
"36",0.269281681326599,0.0383727958102354,0.159719576957303
"37",0.261587687942041,0.0381188733937266,0.162635233594651
"38",0.194165493187162,0.0377406648842203,0.127818356446812
"39",0.224688100527528,0.037479429698311,0.138567343587175
"40",0.210644204698468,0.0367980797222235,0.147393466617918
"41",0.192344152014082,0.0330622481054826,0.136389253802719
"42",0.174168592630932,0.0339396071330546,0.11276025531392
"43",0.0675300196590785,0.0297599742563945,0.0572486860320907
"44",0.13670976674642,0.0329938674147105,0.101947425733822
"45",0.166962724767717,0.0359299788208194,0.110109792761058
"46",0.1743748853238,0.0352544719497859,0.111200322450625
"47",0.181913824973556,0.0372897169610609,0.127242933698657
"48",0.232687467510715,0.0379790810039176,0.147326663893897
"49",0.255994947333715,0.0381941826266143,0.161109895798984
"50",0.190903905913079,0.0367387094927711,0.116680754532435
"51",0.248159547721012,0.0383227797780088,0.14854304025013
"52",0.258443986249145,0.0379356589110645,0.152741105123521
"53",0.197751708515888,0.0379405836466054,0.124813484019897
"54",0.233738333450001,0.0357586703148405,0.135098647706896
"55",0.305469023310274,0.0365509877672418,0.178975151020225
"56",0.240084218996946,0.0369690090748558,0.161802923929478
"57",0.352609041365418,0.0388774845625727,0.203439484227308
"58",0.226439951058262,0.0379019525711819,0.133768290634727
"59",0.181650554873729,0.0358327137248377,0.127579743199331
"60",0.203135851042912,0.037505332040096,0.125862513310381
"61",0.115264192688802,0.0340004959140287,0.0863384245093293
"62",0.148057782994688,0.0363231664990401,0.0972545348129415
"63",0.142894399596864,0.038692680066446,0.0999498156710222
"64",0.161974973400093,0.0372392566618325,0.110768136924742
"65",0.127145352952251,0.0343645356435403,0.0953210888841154
"66",0.249345887953484,0.0361833820223489,0.158964251998955
"67",0.277743409052135,0.0356405271039141,0.163444737871328
"68",0.178326092927924,0.0370449479504822,0.11769700127186
"69",0.204485564408645,0.0366963520555848,0.131765369520367
"70",0.146724769937199,0.0331094866487813,0.105767278799497
"71",0.207260626350192,0.0372105008549377,0.13423311172121
"72",0.245209521990947,0.0367815928134625,0.156516044838285
"73",0.234683265009167,0.0343312529062621,0.16125189296345
