"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",868.588463511688,868.753452355895,867.601738376764,872.737443174281,873.123201478017,878.258816931334
"2",929.103575203061,926.665768268091,928.60513841213,932.187131265437,934.126017339043,937.710025064867
"3",945.605089547497,937.161950954032,938.530481193607,942.37637365613,944.050201041066,947.900654815332
"4",929.258957541063,926.251716007137,925.503673614576,930.858036347171,931.056932295439,936.419444768763
"5",869.463736193064,869.640008969576,870.797376595223,875.160979597592,876.318849444235,880.683005546278
"6",984.704759643372,985.832847013322,984.134195853474,989.65545424051,989.013979815873,994.535559686128
"7",868.107939407591,870.263080653735,870.70836771971,875.849091092304,876.22973374282,881.301031327394
"8",959.888781417677,961.556525953766,961.989939315847,967.072918889709,967.495722120678,972.640221755724
"9",968.603458381537,967.573366985914,965.379284380815,970.896010765901,970.763436493939,976.291301419998
"10",973.625365045608,977.677475968996,977.537882614994,983.032093970483,983.058568117747,988.603630024515
"11",933.624452524423,926.642961963835,923.166541425851,928.685679270563,928.661149260043,934.182348124767
"12",979.655277771124,981.230323616164,977.588957782448,983.110475229953,982.712344395026,987.551855460751
"13",886.632797348316,883.701584380255,888.018558293242,889.226801634758,893.539654286865,894.759685406462
"14",902.147927756705,902.873002426939,904.476375603672,908.394456236926,909.997816713848,913.930948020676
"15",910.661156653344,904.124663511594,905.150621453518,909.386756070165,910.674289349445,914.867772259951
"16",978.422105240866,968.741988400254,971.257662100292,974.262237661331,976.778208708282,979.382485750121
"17",921.64845023984,920.002220688864,920.353070957017,925.309019767921,925.871882377621,931.026787120185
"18",883.36859995746,888.883065513726,888.899647735267,894.404870785151,894.495249575652,899.931238158054
"19",902.668397026565,897.693603472754,901.862558771888,903.213139323357,907.382335329863,908.738862374706
"20",953.366751881259,952.759845107064,952.587685377803,958.054872531607,958.109016878748,963.552072644292
"21",1019.58876658457,1017.08039428171,1016.9849683324,1021.83114350324,1022.50529304148,1027.35158075409
"22",942.825326213201,938.38894630783,937.987767003516,942.527817226182,943.545849968111,948.045570286609
"23",958.54237994513,962.786984344924,962.779472977205,968.291624838383,968.315096535296,973.849803086478
"24",897.201106924611,901.61035767045,900.084833273041,905.605352644678,904.560151857579,910.061888572403
"25",931.223622084814,936.084644770039,934.84870268105,940.370974873363,938.328980072818,943.850876675615
"26",855.448356723741,857.497855698098,857.239218705705,862.784444781782,862.760476738929,868.306519773124
"27",908.365043646218,907.752244221885,906.500837484279,912.021125658576,912.018789021616,917.504440162249
"28",946.04537306607,944.90539587658,944.569576499165,950.113688010462,950.091912077567,955.592056983592
"29",916.433917574251,914.408041263649,909.732178408537,915.254687749419,915.222012688214,919.963342187272
"30",950.057723968213,942.078847658431,940.34261965446,944.305621057694,945.879329124204,949.848035934316
"31",869.817608683381,862.157788059465,860.283126078597,865.749423744059,865.801146207749,870.657020396096
"32",963.081960960831,968.404283200417,968.40490429954,973.928186063325,973.928008468502,979.447412538682
