"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",1719.17432516616,1720.80385146126,1720.87155388826,1722.80497201549,1722.87128874386,1724.80406827708
"2",1654.4402137781,1653.49439132485,1653.62304850656,1655.52507360942,1655.62359793088,1657.54492930633
"3",1760.79500235334,1753.60681113198,1753.32200927965,1754.86697690939,1755.334531453,1756.88437759508
"4",1699.61910284919,1697.98875362461,1695.50825460174,1697.49826266719,1697.12096530843,1698.71798447711
"5",1697.66657368438,1692.77463702432,1694.87576585834,1694.7748528053,1696.87583703977,1696.77498196974
"6",1722.05995148457,1711.15836567626,1708.22564465471,1710.22628869123,1710.22089146651,1712.22149357388
"7",1708.87855381931,1709.94809475648,1709.86021476802,1711.86034526823,1711.85732140864,1713.85707891947
"8",1704.83845687211,1704.82705081074,1704.68108565763,1706.57015943719,1706.68092711564,1708.57017402264
"9",1717.70336781653,1713.97101523312,1712.61875976153,1713.6847832716,1714.61874179656,1715.6848719592
"10",1732.13274558637,1732.29908082701,1731.83584896427,1733.83714754103,1733.7208809035,1735.72096799475
"11",1704.85815687666,1700.12244241,1697.94032384123,1699.9381910241,1699.94750962348,1701.9383377155
"12",1634.37132554637,1632.72688960289,1632.4814721039,1634.39794070079,1634.48141731109,1636.3978852102
"13",1694.53398020275,1682.88063176308,1679.62320757258,1680.68092114431,1681.62242025448,1682.67946274967
"14",1708.71426912951,1709.04178264244,1703.47082472414,1705.47147772774,1703.80965687428,1705.4252817776
"15",1671.20768652261,1672.43083808339,1672.26152267902,1674.42684372996,1673.68722409662,1675.68805226646
"16",1723.73010498125,1725.05568580407,1724.90892431657,1727.05275854303,1726.72356639169,1728.72323694771
"17",1727.22206955548,1726.24550513367,1726.64027044806,1728.22835637583,1728.64035314954,1730.2284075371
"18",1816.9089330201,1802.07591203902,1804.48669166559,1802.91517795367,1806.48590862551,1804.91962880053
"19",1685.85946732931,1684.86992112081,1681.24269830854,1683.24253480708,1679.2991607882,1681.29765288898
"20",1716.71489938799,1717.50351325071,1716.55883838691,1718.55894736326,1717.37929672504,1719.37151484928
"21",1706.38317964321,1706.35954412429,1706.76192826255,1708.33954308544,1708.76200487881,1710.33952592426
"22",1714.51790250636,1708.52839852518,1707.57103859511,1709.34025348318,1709.57047202971,1711.38122350249
"23",1686.65038358596,1673.22555793491,1673.44061401889,1673.28034765591,1675.44092852307,1675.28047815776
"24",1685.93622944897,1686.67563021419,1683.1588404614,1685.15886689501,1677.53041582483,1679.53026912701
"25",1720.39194423056,1715.44192914348,1714.69236257221,1716.3713726949,1716.6928756144,1718.36899900491
"26",1731.2430062211,1730.46463690601,1724.64575578648,1726.64577692579,1725.15007777594,1727.1403371653
"27",1621.38550144915,1623.3067901265,1623.24986254932,1625.24986656346,1624.37522250847,1626.37520850484
"28",1714.95218226322,1716.95218237097,1716.95213184996,1718.95293815361,1713.51094107041,1715.51095185661
"29",1682.10335265463,1680.58110447537,1681.38920119887,1682.58120927738,1683.38903849028,1684.58181515136
"30",1715.24340918927,1710.51585115177,1711.29852903476,1712.07991156122,1713.29854469945,1714.07988847295
"31",1603.50404816587,1598.54014638857,1598.41891999059,1600.06293225024,1600.41894823057,1602.01316669323
"32",1740.67699357493,1742.29640250044,1740.71426309711,1742.71425956562,1741.45247546548,1743.45247813875
"33",1720.69895604254,1718.92127866191,1719.66913130955,1720.92125241372,1721.66911529674,1722.92124891932
"34",1661.5410189708,1663.54114230229,1663.54083188939,1665.54067034997,1665.54018920385,1667.54026131051
"35",1712.87639007931,1710.69294459651,1709.37191945927,1711.38786948697,1710.98517016998,1712.98511718319
"36",1709.92775761809,1710.03220261778,1709.55421597991,1711.55422344414,1711.51234132202,1713.51209237053
"37",1686.23361840263,1687.42706355488,1686.94066299685,1688.94130598966,1688.33611649706,1690.28162906273
"38",1691.11846870034,1691.3527388492,1688.49938206985,1690.50183928172,1689.30363984494,1691.28670328095
"39",1722.05246753588,1722.5088244128,1721.38430785894,1723.38430025454,1722.94572358316,1724.93247011369
"40",1654.65278217592,1655.38663954371,1655.54101423074,1657.38661342263,1657.54106583974,1659.38633032145
"41",1638.63071559175,1640.1376466193,1640.06211359542,1642.13755160777,1641.92500419013,1643.92498187805
"42",1723.11425468821,1717.71063240017,1718.83365283986,1719.65302259703,1720.83367168607,1721.65301265219
"43",1614.14789354994,1610.9588059893,1600.9855015409,1602.98549999664,1601.38592264016,1603.38592055122
"44",1680.03431984455,1677.94551520993,1677.21793564266,1679.92661022034,1679.08251822506,1681.08264691769
"45",1725.46087186898,1725.75083770069,1724.57696103859,1726.57752458354,1725.56891415987,1727.56870057194
"46",1714.88213218683,1729.98137946556,1729.93827130675,1731.66252548926,1731.93827696888,1733.66010041025
"47",1649.23163345327,1651.14962534654,1651.06943132932,1653.06937028044,1650.01318820531,1652.01318804767
"48",1688.41144148524,1687.68509249208,1686.04593217422,1688.04673895961,1687.70976058018,1689.60785292367
"49",1668.51860721124,1666.25079716285,1666.94039593923,1668.25072143148,1668.94026500449,1670.25082788993
"50",1767.72851483893,1766.11534199956,1766.23080826077,1768.11442507109,1768.23181999591,1770.10337333298
"51",1712.60915247785,1714.34363238946,1714.32645015829,1716.34248447205,1716.32247908867,1718.32146510444
"52",1739.83754248944,1738.94626656798,1734.00541791101,1736.00554622939,1735.12381276509,1737.12381476384
