"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",2700.15268206513,2691.25413079127,2691.14270324828,2697.0854234847,2697.76141528324,2703.73258533609
"2",2573.89750063242,2556.38844659756,2556.36524037392,2561.71736390338,2562.98532180304,2568.33743765424
"3",2708.08719652141,2684.12507857361,2681.73503267071,2688.35510720844,2688.3519834698,2694.97205577399
"4",2639.01022324364,2637.38494571036,2633.72770101687,2640.34777696715,2637.63704645334,2644.2571634784
"5",2490.90926628424,2487.52479436998,2487.69374247615,2493.84370005866,2494.31603703383,2500.470199061
"6",2573.2373682167,2562.48250294001,2557.78924426095,2564.50034845051,2564.31990207403,2570.93723302813
"7",2706.81881584808,2701.85022789037,2703.10243494786,2708.34904647045,2709.7216942373,2714.9827224645
"8",2571.15542406453,2546.85362460433,2547.36226892681,2552.63282778875,2553.9825025069,2558.5621117483
"9",2660.97939546956,2654.91650067588,2654.21946156256,2660.75273606427,2660.83888607876,2667.37333173741
"10",2549.08299636922,2543.58309762524,2539.45261156955,2546.07270145093,2545.94529041067,2551.81887518288
"11",2586.96213809239,2581.4427902859,2576.55832032531,2583.17834439256,2582.2541098632,2588.63503816432
"12",2567.41952537374,2571.63053533273,2570.84184116552,2577.46208837184,2577.08573003846,2583.52303316328
"13",2603.48232468468,2590.26185912019,2580.17840960592,2585.86948422373,2586.79853275708,2592.48955757361
"14",2616.74245500469,2600.41218799956,2598.58681130678,2604.33892261252,2605.20696440567,2610.93077924101
"15",2655.99255410447,2646.04308451578,2639.26739346351,2645.88879093746,2644.29590937609,2651.22415643798
"16",2532.00539054371,2517.31217949447,2521.26475138888,2523.95568227388,2527.89321938172,2530.55229418593
"17",2648.97593120999,2636.08023685122,2628.295123927,2634.9150085252,2633.1909894761,2639.77080568215
"18",2636.42474875201,2636.3003128515,2632.97423167736,2639.59429316657,2639.06312534681,2645.40033660331
"19",2612.56012550359,2613.31661291847,2612.34753258347,2618.96711303106,2618.63544101608,2625.25272700474
"20",2547.33526317167,2544.10930050005,2539.40034803252,2546.02042153344,2542.48131118938,2549.1013856573
"21",2649.48442204701,2638.43035379302,2637.85781234287,2644.21249966476,2644.4778793696,2650.83232103602
"22",2579.08749347465,2577.99502114615,2577.79513565975,2584.42595698904,2584.2813900041,2590.90193007568
"23",2607.68116165541,2600.45690127251,2587.58330346949,2594.20256953071,2594.20382484359,2600.82498327015
"24",2594.48341074823,2583.08260031969,2579.28471530584,2585.45640632076,2585.90534102586,2592.07748132227
"25",2606.6227428723,2602.42613596286,2594.22892082576,2600.85313093536,2600.8480838915,2607.4173702048
"26",2599.02981495783,2581.09660857183,2576.73250091381,2583.13362017998,2583.35386270135,2589.75385590846
"27",2706.3944713421,2704.7333595737,2702.35296908454,2708.9730754877,2708.02091225394,2714.64098863495
"28",2640.10765952822,2634.70122775964,2634.85467415114,2640.89659757933,2641.47492005773,2647.51665565314
"29",2601.80181079793,2589.8000810421,2581.30874557993,2587.92883492891,2587.81424512553,2593.50406612928
"30",2619.115287443,2598.0201101053,2595.84406672458,2601.59168282266,2602.46421292325,2608.07643141612
"31",2631.40201430731,2612.99630361329,2606.84431650087,2613.41445102334,2613.464387237,2620.03324953492
"32",2715.28325878947,2698.34388911587,2695.7969404537,2701.77287617968,2702.41839041034,2708.42257480792
"33",2570.08970129994,2555.79178423303,2553.44691032554,2559.78048805837,2560.06716254426,2566.30960615007
"34",2582.18539917451,2569.85602634524,2568.45531377495,2574.71525802667,2575.07098337765,2581.23451165845
"35",2660.78938074656,2664.3150007701,2663.18651250405,2669.80757424533,2668.07369192063,2674.40411623551
"36",2652.84505595777,2627.73696473114,2628.81043740807,2632.47516999361,2635.43043909772,2639.09558163708
"37",2573.84645714899,2574.62419097167,2572.01341393459,2578.6337851973,2577.51535515032,2584.0061701492
"38",2662.25394417336,2658.77022874125,2659.90500400408,2665.39058954368,2666.52515238366,2672.02337679475
"39",2599.45773261647,2580.79168449078,2582.284666946,2586.83026474121,2588.90474523087,2593.45036177131
"40",2583.88805092564,2578.74332529828,2579.70273550503,2585.33825610965,2586.32299253573,2591.95860443306
"41",2535.23611865843,2510.42253697703,2504.99692583579,2511.60723216961,2511.61499250233,2518.21006048486
"42",2554.42989247101,2546.61243694616,2544.91432314428,2551.53152358663,2551.53447715276,2558.15155134671
"43",2633.20024771457,2624.07675975438,2622.70749432348,2629.08526214341,2629.32758049033,2635.70539586573
"44",2622.12991966219,2606.90859923449,2611.89571438059,2613.52863632236,2618.51571761905,2620.1492012208
"45",2561.26709861641,2562.06239756607,2558.14130421708,2564.76141970256,2561.1021113833,2567.26404358744
"46",2600.53485539246,2591.60537519016,2590.56298674865,2596.6239839714,2597.18307245209,2603.24357379654
"47",2678.38221910859,2660.78289163694,2661.597407783,2667.06829164029,2668.21736603203,2673.68762476075
"48",2703.76778933201,2684.39729257742,2677.67332952172,2684.02941478219,2684.29340285165,2690.64948903573
"49",2627.74916581068,2607.82047630535,2609.93074688449,2613.6646748377,2616.55102171711,2620.28511052761
"50",2654.94515702054,2647.89759964975,2647.52114806921,2653.58151381475,2654.14122086724,2660.20158005413
"51",2609.68999022564,2590.21920714916,2589.55733561076,2595.40337558442,2596.17741286358,2602.02010644223
"52",2583.08953483737,2570.90167322536,2569.61452078328,2574.89429830611,2576.23459430704,2581.51437162625
"53",2617.09275689701,2612.07518397964,2605.523614241,2612.14411332269,2611.02040911517,2617.64135895815
"54",2599.65661899571,2590.791939979,2587.19142795464,2593.79600602987,2593.8236752573,2600.41429536208
"55",2745.72057198747,2732.55132275375,2721.79247272308,2728.41251874067,2727.32400432915,2733.94411046188
"56",2570.43843841587,2570.54132952606,2568.02082122561,2574.64130872209,2573.31484658057,2579.93504916686
"57",2626.20594879112,2613.58943614211,2611.34127899347,2617.95478287679,2617.96135758127,2624.49339759473
"58",2644.03508765532,2639.72566064797,2635.18599503182,2641.80606327784,2641.59015739024,2647.81912029614
"59",2677.06729795798,2647.49973051994,2640.7973499729,2647.0585863175,2647.48176735137,2653.96667609463
"60",2699.89989641948,2682.29839060726,2676.60118168363,2683.22180173613,2683.21566118039,2689.65995848915
"61",2614.97670206019,2608.50625543361,2601.09220029043,2607.70742418467,2605.72736674227,2612.10256738602
"62",2681.25956727745,2676.19631581025,2668.57088845738,2675.19130604173,2674.40161461894,2680.62196367049
"63",2668.50399673043,2657.10489927622,2653.05775769371,2659.57212138514,2659.67785751891,2666.21419031088
"64",2613.9512756021,2602.12465855241,2603.28461967627,2608.74506207152,2609.90460720087,2615.36269074402
"65",2610.26465646755,2602.03778926327,2599.41198635862,2606.03179318262,2606.00796714412,2612.6277697731
