"","(Intercept)","beta_1","alpha_1"
"1",0.153493167590391,0.0439051596554917,0.103815342893926
"2",0.2245032086995,0.0443049708879629,0.138437550376795
"3",0.110998790926778,0.0346901365314481,0.0629466531027715
"4",0.138961813620264,0.0373509766754579,0.0751100450728657
"5",0.194898126322149,0.0441519866076981,0.124877894687623
"6",0.173246065565709,0.03581725580265,0.0834990299683282
"7",0.161825802606045,0.0440134440692143,0.114156397659523
"8",0.175389101199031,0.0452801897617881,0.114713870648409
"9",0.133140382125014,0.0357086515665268,0.0678364658428156
"10",0.203711813124473,0.0393160416721254,0.102748741270935
"11",0.132136925204184,0.0437939121922593,0.0887873256098494
"12",0.156747504214196,0.0354530705326839,0.0846906290542177
"13",0.200944909528918,0.0437103620629617,0.137214423567333
"14",0.142926461061219,0.0443700985768493,0.0908793296608051
"15",0.136903910238504,0.0435196449875915,0.0882951583303818
"16",0.126930798794269,0.0351993499385918,0.0715392292610911
"17",0.119047013836113,0.0367254732389362,0.0658543752188924
"18",0.172778747946197,0.0452544392769398,0.1016422639229
"19",0.170426621712894,0.0381798514447553,0.087224319495354
"20",0.135610851718634,0.0353792533840587,0.0713314629018207
"21",0.142875769151664,0.0356621185594579,0.0761009429665925
"22",0.123186149406386,0.041372690498169,0.0849112854316274
"23",0.147397696317897,0.0368566360117121,0.0791454645128215
"24",0.14968259037524,0.044802914373635,0.0981623725210934
"25",0.147307312307063,0.0439187925633383,0.0932714757920973
"26",0.124350393456253,0.044966436721405,0.0822511249199261
"27",0.128934895271697,0.0356840921307124,0.0713820307537315
"28",0.1495932153814,0.0371694794186374,0.0700054730678771
"29",0.129159895920034,0.0441689898848408,0.090192897025729
"30",0.13662016124487,0.0422495581017267,0.0953143088716335
"31",0.131673965197334,0.0412152870329294,0.0915480147686257
"32",0.215920581323664,0.0382113804812739,0.0980717822039738
"33",0.150948134965747,0.0371402308111621,0.0792346811343596
"34",0.143613980633021,0.0438421196640398,0.0967242382799001
"35",0.156309725725617,0.0333244643470536,0.0729392906382389
"36",0.145939353571548,0.0432422302744724,0.0911763101636862
"37",0.21994637124096,0.0392663799312643,0.101662642136557
"38",0.166175903779423,0.0444272010767503,0.102446204301574
"39",0.118450000969281,0.0339483945082813,0.066181437735917
"40",0.200704794117014,0.0435069172061526,0.126050755606469
"41",0.149286729434674,0.0380858562015216,0.0812870597660598
"42",0.246257925820949,0.0373343543151299,0.127301048956134
"43",0.167827177911577,0.037339294191504,0.0887386097769688
"44",0.147074450237976,0.0365735727660196,0.0748799300229307
"45",0.127408683763986,0.041811774268616,0.087686143902679
"46",0.107497449140116,0.033215536975417,0.0550878048353852
"47",0.123432404282786,0.0351958761907014,0.0634038729257388
"48",0.13915980315422,0.042707690173384,0.10015320633244
"49",0.107475370387189,0.0415608631226474,0.0837469725038883
"50",0.153722914654831,0.0380035170723061,0.0816873492080899
"51",0.125762610109781,0.0351763008308596,0.0625087575154941
"52",0.17945126584638,0.0356085810167781,0.0816203366449428
"53",0.17111361009184,0.0449763790783584,0.111916707253747
"54",0.146987619992192,0.0377913043353724,0.077492943107204
"55",0.133870427375672,0.0439741057172075,0.0944885583606539
"56",0.15244038321551,0.0375015320062037,0.0743146124022994
"57",0.254231337313094,0.0454367624244471,0.148204919105065
"58",0.177191135826035,0.0450433448431149,0.111371243671394
"59",0.175728779347948,0.03717042930024,0.0904009393236829
"60",0.106229184203449,0.0354651985246905,0.063642044608284
"61",0.24721098206895,0.0459682465608444,0.138267380497013
"62",0.186551636204509,0.0384449334832419,0.0965434384073326
"63",0.205677951921878,0.0438818056204099,0.124535713466268
"64",0.128607676145212,0.0358821089894571,0.0670045936119689
"65",0.173610285970573,0.0426779026844279,0.110526590031953
"66",0.16555019984563,0.0384381802532285,0.0831736794158121
"67",0.205167413410487,0.0382318890398375,0.104197900953195
"68",0.163711170578659,0.037414527762814,0.0760063251148838
"69",0.195697435055402,0.0456204293550238,0.120009877945689
"70",0.157641478470545,0.0379019395038169,0.0809023856666295
"71",0.186317755728169,0.0375617701745927,0.098417346962934
"72",0.153001259459775,0.0364432429391297,0.0832464700616406
"73",0.097445424950414,0.0344742078718104,0.0573939425199082
"74",0.14038604321759,0.044985704854088,0.0938983340967918
"75",0.125397071669093,0.0441459522242304,0.0889420651256171
"76",0.131519963036822,0.0441564053434272,0.0910478434196875
"77",0.199639614903784,0.0457116707003895,0.106589843819608
"78",0.134337556545698,0.0433731019634361,0.0913330509221088
"79",0.192178309463692,0.0385638215098805,0.0934601759733054
"80",0.122170452025435,0.0345621103557916,0.0679070726817709
"81",0.160884618819456,0.0379273496815028,0.0778058865664149
"82",0.16365365252791,0.0450347022900741,0.101747245492672
"83",0.13988682548582,0.036785851891237,0.0717127050438013
"84",0.181045924468455,0.0444731747436975,0.108105988695694
"85",0.202210648694967,0.0456072426649796,0.1193670098011
"86",0.192062226432826,0.0441651422606034,0.113343443505266
"87",0.13210659418318,0.035242685241654,0.0665112307150732
"88",0.24882946003068,0.0466231531862255,0.154133871569662
"89",0.168916681663461,0.0364579667281528,0.0816327507087507
"90",0.198680481969419,0.0460349544190776,0.128100650966718
"91",0.235688449346341,0.0396630290453942,0.109807161008925
"92",0.144051753979035,0.0370810806401361,0.0781565404417083
"93",0.155197050686826,0.0347841550463293,0.0705901342229446
"94",0.123695745266744,0.0353190467823134,0.0708077081931077
"95",0.155832044681077,0.0366027460083255,0.0801358438655527
"96",0.134517241916533,0.039765251792649,0.0900106150859932
"97",0.0941306548213603,0.0391690348661379,0.0709665261908493
"98",0.177222238605445,0.0442695977202165,0.10260838525484
"99",0.129449503184167,0.0348656835065413,0.0727537842268492
"100",0.344431585420529,0.0447523592432957,0.212196217603361
"101",0.156167621895454,0.0441066896729847,0.0956636619478036
"102",0.101959105643365,0.0339330245543509,0.056849025791234
"103",0.206886140017319,0.0457875126937286,0.142943250650234
"104",0.266258195045127,0.04571176192244,0.155366757058907
"105",0.154726209480211,0.0436293633674733,0.113286316211374
"106",0.121705263218929,0.0363448692116205,0.0681567184282045
"107",0.190146967967441,0.0447714899691306,0.118108210420754
"108",0.18066522482676,0.0350969770731489,0.0803121907634432
"109",0.112201126848425,0.0346535153536564,0.0676723861864411
"110",0.160763317344493,0.0372516601657589,0.0802838990509023
"111",0.118376606455104,0.0351843579381144,0.0694545017994407
"112",0.166909378059431,0.0447371742402823,0.116187408840723
"113",0.184566152902417,0.0445670970809789,0.126017573941784
"114",0.164821834425576,0.036457735606658,0.0855321916535433
"115",0.12459586480263,0.0348654056840034,0.0688409842600423
"116",0.100751341800513,0.0410957575367103,0.0775875341838476
"117",0.117858708634702,0.0347933112369095,0.068282918283907
"118",0.192995664247605,0.0450180869721518,0.130455189381257
"119",0.0975501779097059,0.0336427965129576,0.0570822615156327
"120",0.14453176559378,0.0360795838419419,0.0747310510480753
"121",0.151261423954568,0.0380972743492425,0.0790103685243689
"122",0.169437222640747,0.0433225899835235,0.110334091471064
"123",0.224892431138782,0.037179009787197,0.119835129695236
"124",0.159444542927806,0.0365147527845741,0.0781011230262952
"125",0.164707916662577,0.0438946575684659,0.100040289978739
"126",0.0741957739110427,0.0350067754552415,0.0569570591112221
"127",0.128766955880127,0.0350408047147194,0.0649774502319866
"128",0.157719612096686,0.0461136201667397,0.111235466391049
"129",0.101828481375423,0.0348304350562161,0.0575848471202216
"130",0.145695227258149,0.0352430128119941,0.0722399499722544
"131",0.213732573040595,0.0385085954504603,0.10323711935899
"132",0.15173606767157,0.0435971774629593,0.0980230093212399
"133",0.165277601548678,0.0452062236750779,0.117035885131024
"134",0.193758178271392,0.036690662357459,0.100197556477668
"135",0.125865069943552,0.0343557053137347,0.0675313220460434
"136",0.149600239433414,0.0457364532441309,0.10144068050395
"137",0.101909787423237,0.0326273151897695,0.0606039078677208
"138",0.187805659734472,0.0447167156905134,0.114596095746295
"139",0.173403169937861,0.0386132223873406,0.0826004848097198
"140",0.141831341974693,0.0344886228705894,0.0688806110091739
"141",0.115266694617677,0.0360436944789069,0.065761936301303
"142",0.245553106667392,0.0456415321282177,0.146928132071256
"143",0.16040170630825,0.0385225011757615,0.0825338653897325
"144",0.242738085242554,0.0413445479911716,0.115532182764585
"145",0.104658484808973,0.0421691338279108,0.0792802098459272
"146",0.13711353475143,0.0345134949342266,0.0655084718548753
"147",0.234213723439877,0.0443108522979664,0.140805142140753
"148",0.161410398623117,0.0424077390809842,0.112950486167224
"149",0.198039233753016,0.04642021849632,0.119679656362583
"150",0.13428489855744,0.035998101733542,0.0748402586565805
"151",0.156552336492167,0.0436724207428365,0.0967356583894562
"152",0.0735249988854556,0.0307093627172121,0.0497651947540244
"153",0.260940621279098,0.0460844305678078,0.148412492654801
"154",0.156714224698569,0.0370535304445073,0.07899114484938
"155",0.140965901373744,0.0339418401892038,0.0699503929811955
"156",0.126180447474505,0.0446981573784466,0.0837343188272183
"157",0.185886960510876,0.0440902290076918,0.11706281424978
"158",0.143543829219983,0.0372371534708674,0.0780654737489615
"159",0.10419504695398,0.0408084296246914,0.0771719128536767
"160",0.156967163807753,0.0357713539383912,0.0685665322385395
"161",0.141642553010666,0.0368330096965703,0.0709733751626248
"162",0.157504676207196,0.0380418678442887,0.0825739306261413
"163",0.199813790858747,0.040066141142758,0.0957021286627366
"164",0.161052998606061,0.0369415672168885,0.0752632571214443
"165",0.159400772524832,0.0429231841742326,0.099882467312862
"166",0.17563645731076,0.0434526155486201,0.113020884114542
"167",0.11976378232912,0.0366882454443938,0.0674360461371325
"168",0.182148671302271,0.0451634975664254,0.121058904696544
"169",0.157345040345155,0.0433598813531489,0.102872006903194
"170",0.162555867292288,0.0368628294538365,0.0859838970437504
"171",0.188081800146203,0.0450432744588542,0.108549148679076
"172",0.16603807777365,0.0438138066494921,0.110962849571298
"173",0.141594570391821,0.0431305479291923,0.0932741031931982
"174",0.156610922751706,0.0376897005408037,0.0842493655483646
"175",0.201386371673303,0.0397919916802072,0.0969524450002862
"176",0.21887374170857,0.0458359973757441,0.134971299104452
"177",0.0953818410968618,0.0333576505683484,0.059034034881913
"178",0.146926755397222,0.0447280153065068,0.107116428148483
"179",0.119966268744732,0.0398008791873237,0.0830769751854772
"180",0.183815486523908,0.0428242270568994,0.108743808018078
"181",0.137016255514523,0.0354112086182608,0.074774786191927
"182",0.191284166607186,0.0455116097616783,0.120271278234002
"183",0.120813905012971,0.0332996440805998,0.0585015782032119
"184",0.13273174127756,0.0444850960066592,0.0929498130685577
"185",0.150338887653272,0.0353869717995438,0.0755278282284802
"186",0.137896848193319,0.0361876474222618,0.0708662176403998
"187",0.166041236482152,0.0427209764943482,0.102654080695354
"188",0.165278807553509,0.0432499179130103,0.110720918978576
"189",0.16602255439344,0.0369136821106851,0.0823973597354508
"190",0.14746463750113,0.0439351045524884,0.0978720499914079
"191",0.128378670213396,0.0354044331322726,0.0655847908579799
"192",0.159937650141716,0.044549612513012,0.112707753575211
"193",0.159523558085421,0.0431817082678279,0.112018943174662
"194",0.178307850067508,0.0458005058493165,0.115184923698596
"195",0.161335482208293,0.0456675747853296,0.101387033121242
"196",0.282599385909318,0.0404559423935967,0.138630833456686
"197",0.1347826638805,0.042323897567862,0.0890651978664293
"198",0.116893424445619,0.0345519927023216,0.0619457446756274
"199",0.186753429128034,0.0460898548752544,0.123315897755788
"200",0.136898067809995,0.0366863381076576,0.0723406772393711
"201",0.170949356141903,0.0382371628260423,0.0813592001049675
"202",0.263068321621612,0.0456385191703445,0.146969643605971
"203",0.172285268055563,0.0351123871601553,0.0753879353971001
"204",0.144881527214876,0.0454673178710647,0.0948705953732519
"205",0.131991236870162,0.0424138724463809,0.0886516152478582
"206",0.122189190954579,0.0358344744036648,0.0681850744784909
"207",0.108166120789444,0.0344922330199665,0.0614541949965675
"208",0.149014270809066,0.0448728410502685,0.0964575875352757
"209",0.193193451801356,0.0440076800376456,0.127424798764197
"210",0.132388396524856,0.0364107894879032,0.0687086710138394
"211",0.186151021053657,0.0451413373681549,0.106227308921934
"212",0.255331317389082,0.0453705713813817,0.150236259309286
"213",0.122748903741889,0.0357632065494617,0.069556052031336
"214",0.120679845696109,0.0356639519291244,0.06497841029328
"215",0.223768175269629,0.0445343439293665,0.13154335591157
"216",0.144425868805625,0.0356112994047843,0.075863297346487
"217",0.172720877798675,0.0364179012858313,0.0835198075466251
"218",0.148344707415721,0.043491034948074,0.112913214366392
"219",0.186431040406517,0.0370286252175403,0.0930265926938761
