"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",-426.012040379051,-423.333804342223,-422.757947352658,-422.565069292485,-422.757948444353,-422.56502571208
"2",-456.269596224737,-452.289962298321,-453.259647370341,-452.289913338063,-453.259356374866,-452.290629778847
"3",-464.520353396955,-457.538053641292,-458.222318761079,-457.38453453341,-458.221448225877,-457.385944654079
"4",-456.347287393738,-452.082936167844,-451.708914971564,-451.62536587893,-451.724813853064,-451.645339630795
"5",-426.449676719739,-423.777082649064,-424.355766461887,-423.77683750414,-424.355772427462,-423.777120019552
"6",-484.070188444892,-481.873501670937,-481.024176091012,-481.024074825599,-480.703337613281,-480.703397089477
"7",-425.771778327002,-424.088618491143,-424.31126202413,-424.120893251496,-424.311214576754,-424.08613291011
"8",-471.662199332045,-469.735341141158,-469.952047822199,-469.732807150199,-469.944208765683,-469.755728124275
"9",-476.019537813975,-472.743761657232,-471.646720354683,-471.644353088295,-471.578065952314,-471.581267956412
"10",-478.530491146011,-477.795816148774,-477.726019471773,-477.712394690586,-477.725631764218,-477.737432258671
"11",-458.530034885418,-452.278559146193,-450.540348877201,-450.539187340626,-450.526922335366,-450.526791308797
"12",-481.545447508769,-479.572239972358,-477.7515570555,-477.751585320321,-477.552519902857,-477.211544976789
"13",-435.034207297365,-430.807870354403,-432.966357310896,-430.809748522724,-432.966174848777,-430.815459949644
"14",-442.791772501559,-440.393579377745,-441.195265966111,-440.393575823808,-441.195256062268,-440.401091256751
"15",-447.048386949879,-441.019409920072,-441.532388891034,-440.889725740427,-441.533492380067,-440.869503376389
"16",-480.92886124364,-473.328072364403,-474.585909214421,-473.32746653601,-474.585452059486,-473.126860121474
"17",-452.542033743127,-448.958188508707,-449.133613642784,-448.850857589305,-449.132288894155,-448.949010806506
"18",-433.402108601937,-433.398610921138,-433.406902031909,-433.39878309792,-433.443972493171,-433.40123632544
"19",-443.052007136489,-437.803879900652,-439.888357550219,-437.802917367023,-439.887515370276,-437.805048433766
"20",-468.401184563836,-465.337000717807,-465.250920853177,-465.223783971148,-465.250856144718,-465.211653568559
"21",-501.512191915492,-497.49727530513,-497.449562330478,-497.111919456966,-497.448994226085,-497.111407623458
"22",-463.130471729807,-458.15155131819,-457.950961666033,-457.460256318435,-457.9692726894,-457.458402389718
"23",-470.988998595771,-470.350570336738,-470.346814652878,-470.342160124536,-470.353895972993,-470.360518789652
"24",-440.318362085512,-439.7622569995,-438.999494800796,-438.999024027683,-438.476423634134,-438.466561532615
"25",-457.329619665613,-456.999400549295,-456.3814295048,-456.381835142026,-455.360837741754,-455.361055584221
"26",-419.441986985077,-417.706006013325,-417.576687517128,-417.588570096235,-417.576586074809,-417.588877132975
"27",-445.900330446316,-442.833200275218,-442.207496906415,-442.206910534632,-442.205742216152,-442.187837327538
"28",-464.740495156242,-461.409776102566,-461.241866413858,-461.253191710575,-461.242303744128,-461.231645738209
"29",-449.934767410332,-446.1610987961,-443.823167368544,-443.823691580054,-443.807354049451,-443.417288340049
"30",-466.746670607313,-459.996501993491,-459.128387991505,-458.349158234191,-459.136012267446,-458.359635213571
"31",-426.626612964897,-420.035972194008,-419.098641203574,-419.071059577374,-419.096920809219,-418.764127444461
"32",-473.258789103622,-473.159219764484,-473.159530314046,-473.160440737007,-473.160351939595,-473.159323515754
"33",-471.062053674921,-467.995894561848,-468.668517485976,-467.99395756351,-468.66849875451,-467.996206039261
"34",-434.447945054049,-432.467204531391,-432.722234252242,-432.467181944085,-432.722394168593,-432.443676299994
"35",-517.791712961865,-512.67802798439,-510.048872151391,-509.739763245486,-510.048003606551,-509.805766326222
"36",-477.020002395742,-471.882282346227,-470.448769628086,-470.448279899963,-470.291712729205,-470.295690024813
