"","(Intercept)","beta_1","alpha_1"
"1",0.159715440971019,0.0310002147519265,0.083065138183727
"2",0.100738109855311,0.0348164609159825,0.0744559910195824
"3",0.129776435612449,0.0299503981599672,0.0646583238765733
"4",0.117083900720154,0.0353611650265567,0.076274088003051
"5",0.121124170515526,0.029656322729404,0.0642762965094693
"6",0.103288602868343,0.0291670548379562,0.058836343252064
"7",0.207669781021996,0.0368992147449953,0.117336661339476
"8",0.142694850452293,0.0311025302313026,0.0732894377612829
"9",0.116314300105516,0.036638793633289,0.0776751815153864
"10",0.114640383086869,0.0366094523549623,0.0784241786111072
"11",0.121437533216404,0.0351929347954336,0.080094535831201
"12",0.0916316442168819,0.0359851213160536,0.0683029158863801
"13",0.144639974263347,0.0309380112989547,0.0733824856007312
"14",0.12402014691586,0.0340416401386586,0.0807195322831916
"15",0.143083042850042,0.0312456672615965,0.0765947758300558
"16",0.139413408918616,0.030448497816668,0.0723055184955327
"17",0.124800563884056,0.0302712810876317,0.0677779363457003
"18",0.119099255045639,0.02972563736826,0.0620069980781162
"19",0.108501469605202,0.0294435082325349,0.0602640795291513
"20",0.18252245396062,0.0378845689564146,0.105892654594938
"21",0.142996950695829,0.0296645776757096,0.0738796321825479
"22",0.120756637009229,0.0308843609504444,0.0654223203532847
"23",0.114674286694243,0.0350377410368748,0.075780213552566
"24",0.0979431661639277,0.0359129318070774,0.0687291307643493
"25",0.162475205218162,0.0365552666255111,0.0960529564775839
"26",0.107615495786288,0.0362187106585011,0.0721279704272024
"27",0.125066136551624,0.0303040324223364,0.0615281156819857
"28",0.166880260249653,0.0367797980686895,0.102335860721774
"29",0.150063836419105,0.0367480358110728,0.0887064489586887
"30",0.138659321504262,0.0365276913594317,0.0864582870007059
"31",0.13827785715484,0.0362569698541873,0.0892043281353976
"32",0.163996497771329,0.0366000746522415,0.100902821366813
"33",0.0990009407839236,0.0287919834550427,0.0560146872865426
"34",0.176139089574822,0.0329985266160029,0.0873911056517472
"35",0.115833028331717,0.030360969669277,0.0609896856268796
"36",0.137178512470596,0.0316330067740353,0.0715301849547143
"37",0.146641370387389,0.0359765880745195,0.090989149445852
"38",0.160588863054377,0.0319619907729751,0.0830015251606237
"39",0.123618775376756,0.0363980937313528,0.0845946076900624
"40",0.126377786921005,0.0355313757011442,0.0816367904011437
"41",0.142597516040321,0.0370870410917614,0.0875928576847667
"42",0.0989659709262338,0.0292272711915898,0.0569839909374753
"43",0.0979276358306912,0.0289336964603555,0.0582264499041844
"44",0.143656095934678,0.0365071876414849,0.0952922889758945
"45",0.191768426224674,0.0376413326692569,0.111421504609417
"46",0.115815651779374,0.0361253615736973,0.0756465554068683
"47",0.12440752793662,0.0304304783682908,0.0673063002981565
"48",0.145172963845274,0.0349790441234243,0.0914816454338104
"49",0.158517581923714,0.0362719641863257,0.0971718604915295
"50",0.163602384266263,0.0370519461056964,0.0978841248701637
"51",0.101795896993266,0.0289357154947012,0.0582396473787972
"52",0.125491608632865,0.0359465299707378,0.0871944132737816
"53",0.13599154499516,0.0368575599893817,0.0883294388146491
"54",0.106017527690895,0.0295578915812304,0.0588630110065463
"55",0.140907677965747,0.0312960877067363,0.0685857101635107
"56",0.104853373635731,0.0292680617519373,0.0594956148307489
"57",0.126863514271912,0.0370347208485737,0.0840680856036627
"58",0.107862090370207,0.0291008580979927,0.05556247401644
"59",0.091862429717771,0.0284726969250554,0.0520284567311397
"60",0.14665987005761,0.03543266803539,0.0881010447475008
"61",0.119333099663635,0.0366973546194183,0.0847457392820074
"62",0.11539132661901,0.029403060984083,0.0581464764158997
"63",0.126384513857106,0.0293189476355087,0.0617654690429832
"64",0.113023275315745,0.0362782517857507,0.0772929379188392
"65",0.112832782495961,0.0350155346728666,0.0751545165213146
"66",0.136291748305019,0.0315046694109603,0.0685366222642894
"67",0.0891532397992733,0.0270873977665292,0.0520617467353569
"68",0.164535667158214,0.0371881815454144,0.0969931066325307
"69",0.116658562185177,0.0368749944088068,0.0822774422370645
"70",0.10847612689246,0.0296753942947099,0.0546045496216066
"71",0.104458666211381,0.0305303224628347,0.0579278958268323
"72",0.155013338262811,0.037466081742414,0.0955870772769939
"73",0.114124648089505,0.0360212246656433,0.0804961718426689
"74",0.122603478348995,0.0301788199091003,0.0670353332297224
"75",0.109658938537845,0.0365891563959602,0.0735438635351918
"76",0.145542254270126,0.0370097053764815,0.0921132462063476
"77",0.148434835487885,0.0318768711129776,0.0748971143155384
"78",0.147582349276568,0.0365007731806279,0.091384422529852
"79",0.149044098408853,0.0309867628995487,0.076816352693477
"80",0.105843077275387,0.0285702490289729,0.0613435711696201
"81",0.109593077244769,0.0352762062582698,0.0740183839051249
"82",0.166697849358976,0.038108007350865,0.103839191403783
"83",0.155816201886584,0.0316700148405771,0.0748224539243363
"84",0.149763883937112,0.0321599200317221,0.0776203681603683
"85",0.175530949114248,0.0321179145715533,0.0796041102365755
"86",0.13836484189738,0.0312144266486399,0.0744010638422195
"87",0.134362540263705,0.0306242661491032,0.0676530900309987
"88",0.0959277839435682,0.0285227052566637,0.0554816056726252
"89",0.133975562060867,0.0301167253359995,0.0679618065165687
"90",0.171650011665077,0.0327395406367162,0.0832766522018575
"91",0.143121778621197,0.0373834327706674,0.0939237061358514
"92",0.123676413919708,0.0357863029776363,0.0838990287119497
"93",0.147063916899876,0.031541315384684,0.0764464206270347
"94",0.106971626222039,0.034068343962218,0.0723446388104552
"95",0.148974350203095,0.0366716250122383,0.0963259455324706
"96",0.151486872852483,0.0312277141474712,0.0743611450258598
"97",0.115949123065022,0.0351559108831067,0.0819735738542233
"98",0.123236889666897,0.0337677878008031,0.0836924073557979
"99",0.113891740279835,0.0300871007843032,0.0606777420249071
"100",0.145752678674705,0.0313868901131939,0.0781841182880227
"101",0.150731496696756,0.0378691907564451,0.0978784483503242
"102",0.112440108115929,0.0361377025479143,0.0795148346797596
"103",0.136011089995663,0.0356798050665804,0.0885787760221571
"104",0.152179340148018,0.0376716265612963,0.102071530204647
"105",0.0995351663138794,0.0290822946638701,0.0572138342280528
"106",0.123319711988788,0.0305568148188273,0.0614397425081869
"107",0.105866302976425,0.0353799171970271,0.0737542106541467
"108",0.135515129592974,0.0369563569769399,0.0892685874736736
"109",0.117923031723598,0.0359625031827697,0.0756731578671089
"110",0.108616178392958,0.0292086531719145,0.05616205852252
"111",0.0984660638706916,0.0286298335827254,0.0560735159685081
"112",0.182460769493469,0.0368818830958636,0.110717520313609
"113",0.0852537721660308,0.0283829790163594,0.0513624832901053
"114",0.131124566125928,0.0297535239219272,0.0687776506350781
"115",0.116244782160046,0.0354241951894441,0.0751885403128952
"116",0.163743107269944,0.0367503911004774,0.10159051883297
"117",0.146357172751081,0.0376280939220925,0.0898717758308868
"118",0.0883213029013001,0.029046322700187,0.052671467687812
"119",0.10425116187205,0.0285941496583791,0.0574045645392659
"120",0.113422373547331,0.0359210259302222,0.075672724149366
"121",0.117885290391494,0.03692546037509,0.0833154844099391
"122",0.119612659166912,0.0358386081944023,0.0773104408897204
"123",0.105750159925087,0.0347727805477322,0.0749187478666263
"124",0.108503112888719,0.0360074895396452,0.0744221434754673
"125",0.110626953925546,0.0300776843730987,0.0605809719410415
"126",0.121484618104386,0.0350205596266083,0.0793457214157976
"127",0.158465003482678,0.0361977466845454,0.104350986503775
"128",0.111296568102132,0.0295911125673684,0.0605516653484764
"129",0.137417970003022,0.0307413597266408,0.0724289120386509
"130",0.112206418513692,0.0341415106194702,0.0810277359861288
"131",0.113221081158695,0.0344714196074032,0.0805396964092205
"132",0.112273867884766,0.0295019940009725,0.0614431358984651
"133",0.121397366833694,0.0358539016926721,0.0824895768880422
"134",0.112796183642036,0.0304486336220599,0.0616755206770834
"135",0.118744716565608,0.0294107500731304,0.0598141824846372
"136",0.127916144003246,0.0352672532678951,0.0939822461386956
"137",0.167881001542318,0.0331542405250333,0.081797168058471
"138",0.135882365391069,0.0361632995627653,0.0909100689918079
"139",0.17627888630187,0.0375326649169852,0.104659669881261
"140",0.123955241497682,0.0306700165542071,0.0683193361927049
"141",0.160746257044646,0.0326249948212162,0.0816371340591373
"142",0.143526207737558,0.0364783393184566,0.0914232222367059
"143",0.134031479668113,0.0313099518573098,0.0710231170288813
