"","(Intercept)","beta_1","alpha_1","pi"
"1",0.603865725243094,0.261114778385184,0.426643408668665,0.3928343320344
"2",0.434247128290894,0.250562589055049,0.510105299367067,0.405600365285472
"3",0.670688656244975,0.314822913108451,0.363211781996578,0.470117353622449
"4",0.610758305175871,0.301509471823006,0.390096513210572,0.400602860808822
"5",0.587183196978902,0.267129529137534,0.457976752195992,0.357977370577319
"6",0.51231111079861,0.308591895420156,0.445306802798594,0.345353835109016
"7",0.844005041813546,0.248811850145411,0.315939034937202,0.37185130906288
"8",0.687633781600979,0.302447277024122,0.372179494930377,0.377920176863808
"9",0.584511161741102,0.337994348927773,0.359625061944844,0.368140875127041
"10",0.538289747516986,0.315176515662163,0.397487654520158,0.396953420379771
"11",0.625650869459549,0.305085420665465,0.363596544681816,0.428670471089468
"12",0.47876427745847,0.334999439980412,0.404701019864117,0.364812646247738
"13",0.773096971436795,0.284591327537991,0.328688721905795,0.390775867402241
"14",0.465612938081362,0.237456953852274,0.524175514350659,0.427772211001455
"15",0.58585921049697,0.280364368914464,0.432673553916881,0.350254664798436
"16",0.66441489247833,0.306949700929728,0.378197587539358,0.430441478562381
"17",0.614266903879833,0.306894339774148,0.378321272866703,0.325820844147527
"18",0.63449550428787,0.303531703112317,0.396686824543085,0.448076555124467
"19",0.692700056785563,0.330507816632075,0.326843100340017,0.457122468078235
"20",0.815399588883288,0.301839071223598,0.287459380062432,0.374501523029374
"21",0.574697226090366,0.241667542477819,0.489815846304894,0.411033693547363
"22",0.681155293458723,0.319922986872888,0.347111647348317,0.408057229292949
"23",0.541138714852869,0.287807600031113,0.436685492762657,0.399013082252297
"24",0.495890530738511,0.355042305652415,0.405699874059083,0.378505290187547
"25",0.643861984639291,0.313931523478241,0.369641836646747,0.403329350055215
"26",0.571051530116875,0.337355726198693,0.374280044940435,0.377350081346692
"27",0.655753372408745,0.328858822936545,0.358732709731866,0.308269352555968
"28",0.648074399351691,0.260720601148822,0.41061582345784,0.36529509277206
"29",0.690159734866738,0.309461922423096,0.345490049299885,0.413151102423844
"30",0.588185428523953,0.3095450413205,0.384523450051703,0.401795736402768
"31",0.656842697929487,0.286651384364034,0.391466470615153,0.387605399375194
"32",0.546845549667669,0.270002659423326,0.466148576611513,0.487537587249708
"33",0.535130289657938,0.301248053709227,0.439141558285833,0.357295190016185
"34",0.88715359583874,0.288904117590776,0.277811040868786,0.352578027860499
