"","(Intercept)","beta_1","alpha_1","pi"
"1",1.16161675915752,0.188541279526653,0.171559617313299,0.316613284877364
"2",0.752801573474381,0.224147794828279,0.321963449063952,0.282566612746611
"3",0.803396924629031,0.242529785849862,0.332981206618286,0.387833685517528
"4",0.641230853063111,0.190135815026381,0.440493617255001,0.31274667612452
"5",0.940171461102866,0.185660169727168,0.291635024931025,0.257667915248184
"6",0.535454069952445,0.217813747264343,0.480243174355569,5.28186087930511e-19
"7",1.26156422545952,0.201994557092973,0.0895216801839157,0.25954605181575
"8",0.968486971625944,0.19757931837761,0.274655950678052,0.296493841563987
"9",0.649816419562283,0.189739453443548,0.424293241179978,6.76587184775731e-17
"10",0.834607486718187,0.166242256440671,0.374594116028583,0.273652915696983
"11",0.571966241958088,0.184970076929526,0.464504263109826,0.26856585615657
"12",0.53040448042822,0.186676751393129,0.488364547805799,0.296743552826752
"13",0.538156183335858,0.220006722380159,0.473289500683938,0.331660968260624
"14",0.59438751670925,0.141150167110617,0.532821798710971,0.300939662330409
"15",0.573916615975206,0.174204579474725,0.505918603102448,5.27248074383228e-17
"16",0.917639760188581,0.191933045648807,0.290483842925484,0.35208837873083
"17",1.03145830936909,0.213899880992896,0.214326502040452,0.317451060376941
"18",0.643697780374093,0.231033505750723,0.441782581947764,0.309349197997332
"19",0.547255251194499,0.20277593795702,0.481791643355536,0.327562200255886
"20",0.909817468403411,0.14383214801436,0.352276842756547,0.312598725791769
"21",0.923258127540517,0.174807747275863,0.314684692015472,0.321547124590355
"22",0.76830668326569,0.248001761555525,0.340183290796514,0.296052491804926
"23",0.508887544500539,0.180059502829888,0.52971830801487,0.300045890810462
"24",0.454345659011002,0.224334842527501,0.500724884070457,0.341446501635037
"25",0.777408769380817,0.279327105510211,0.275422522673473,3.14316724816366e-17
"26",0.458670116534409,0.17702891100978,0.574726299411555,0.266722370682804
"27",1.13979732261441,0.294863356230367,0.0505893141505933,2.51609324927639e-20
"28",0.41889185657782,0.122338279401214,0.64263886355688,0.2867419666417
"29",0.869556623917706,0.226020806580062,0.263763232660205,0.321691820266814
"30",0.806723182501175,0.161615410312838,0.382784583741219,0.296864422232862
"31",0.732357207280155,0.223515417403252,0.33303040929364,0.303553747779297
"32",1.02983360657418,0.212122782718042,0.221133542267884,0.322124554720903
"33",0.714010159963233,0.189526853616439,0.419856972543472,0.31072983307571
"34",1.29418686261553,0.215284170937512,2.91491040298004e-11,0.273142787838501
"35",0.794621974612699,0.192038244655149,0.337823484130383,0.332289921700119
"36",1.13716104420428,0.219384735404613,0.13991364429311,0.327117207093916
"37",0.935828339692065,0.194199389383794,0.267919174836472,0.294121569573043
"38",0.73144211231612,0.218518766362908,0.358408112465143,0.323487846231984
"39",0.777814906614462,0.196493961582439,0.378970005905601,0.320041264297666
"40",0.695076528118417,0.18060808068411,0.382772575050295,0.307888585490506
"41",0.592976682796937,0.153025315392369,0.475770061613411,2.72239603816478e-17
"42",0.746970419577181,0.22193504676881,0.354806666531797,4.14496658506632e-17
"43",0.271719734682599,0.170657674761989,0.663364778627383,0.307239861086005
"44",0.507803874940343,0.192411012545559,0.490183129588288,4.48758847044502e-18
"45",0.62196425846409,0.214403321062333,0.436825262920725,0.377827764260979
"46",0.767588980078324,0.240156289405512,0.332678420032967,2.11838722213562e-18
"47",0.697224778772083,0.217262897637132,0.352641503030872,0.268100424940437
"48",0.844984422710269,0.203877796262812,0.312149317237417,0.329784094091356
"49",0.913070475217695,0.195394566506834,0.277110935543151,0.310282437098957
"50",0.907649257367895,0.261861434317125,0.240107086215515,0.305425709117857
"51",1.06803080325583,0.229994173389915,0.169192939982237,0.257478985028813
"52",0.898937276202907,0.194457608265498,0.325888315672508,0.264054280703832
"53",0.838398626766863,0.243902048674757,0.2848475539364,0.292358166828884
"54",0.676558430239717,0.160301820306549,0.500394184518914,0.365879593032583
"55",0.914967890507963,0.157383790327067,0.349080143020112,0.281069388094578
"56",0.69635659934183,0.159115280275868,0.419166503846973,0.329582421227027
"57",1.36296417179666,0.183602134405717,0.0451193508729134,0.336324609852238
"58",0.949057133074328,0.235298620784999,0.256591825366007,0.309705900870865
"59",0.543815796290533,0.168022721504331,0.502273249815284,0.320106708300019
"60",0.96445279768703,0.256578314053275,0.196262377252093,0.324878381708928
"61",0.420823064019682,0.20302672668951,0.548491824926226,0.278590276408562
"62",0.55637041869753,0.228299889815943,0.477362716415895,0.333051199968261
"63",0.683420987987242,0.299165511230646,0.297445623772058,0.344425183314647
"64",0.63324100485658,0.232781335313913,0.400365953483275,0.292592257132342
"65",0.424065484137242,0.183321482090886,0.559287779622315,0.315700774503032
"66",0.781035004153084,0.16614068869233,0.382873351632432,0.329167568596898
"67",1.04396612133613,0.186884635734062,0.239450623615149,1.23580328531876e-18
"68",0.580249539666318,0.19365318806665,0.484195725794469,0.278486394891535
"69",0.668930900908347,0.186709620631382,0.437617420726388,0.295570693172131
"70",0.550700984903483,0.193820486623283,0.470022703053347,6.5669019800615e-18
"71",0.751651900400179,0.204413097771781,0.36388406963383,0.284247780940539
"72",0.786389880606582,0.173685182368266,0.372099774358161,0.307182160610746
"73",0.787210143915491,0.164976319332896,0.338260771163112,3.07396972945389e-18
"74",0.696497929497522,0.196200390093439,0.41364191105453,1.13102411498294e-19
"75",0.881495306469801,0.195534616512899,0.312219536126247,0.258456708269233
"76",0.849618910862034,0.184497397431929,0.354482130550797,0.322771150142327
"77",0.919750184910776,0.201721367744007,0.251052580331374,0.28178904933244
"78",0.919028454535847,0.246605233373953,0.25946451697157,0.28764222401381
"79",0.501464396224413,0.1478253941456,0.538635216475163,0.312700226973488
"80",0.839973670964597,0.200021000830844,0.31759182343125,0.269669810507018
"81",1.2177284759092,0.198656170967191,0.117595011462439,0.370461410959697
"82",0.486199421369148,0.190293615117591,0.536491272608459,0.258770938903974
"83",0.528825145760593,0.191670148104737,0.505663280839501,0.264659617397565
"84",0.774692269295896,0.239442243994173,0.329287481654793,0.284476796028244
"85",0.705878130873204,0.223211288185082,0.373371484686201,0.335170783995023
"86",0.934768849653837,0.243647821600388,0.231670578166732,5.25234389368608e-18
"87",0.708714189154395,0.175440851173485,0.415404292574722,0.312227849045819
"88",0.95626857672432,0.235776621396323,0.174776271611167,0.306818826712248
"89",0.775160211628066,0.165059517851803,0.403658191527379,0.289928193064137
"90",1.29171023511311,0.239783438300562,0.0410481575683811,9.51182716035955e-19
"91",0.938557638467705,0.252570258451336,0.209741480286081,0.280975571081647
"92",0.628734028324062,0.146489110696998,0.499541521387512,0.258350850968314
"93",0.590283400558303,0.189840591301478,0.457778763013195,1.28956576387721e-19
"94",0.686405004838792,0.265254733705319,0.346935554206281,0.326531986517074
"95",0.656707627319371,0.141155943116869,0.480230065303114,0.333162852128695
"96",0.753829353493901,0.144295257037342,0.383812453447394,1.21862343622476e-18
"97",0.715675730633021,0.210282011159022,0.366867116909883,0.311591368689569
"98",0.568365671456156,0.186130228887805,0.480074678459716,3.22916705878126e-18
"99",0.600839641168194,0.136907992814,0.535153360913091,1.39181490050183e-16
"100",0.531510438639348,0.199468013760506,0.519864395111987,0.317673179720492
"101",0.544810183417481,0.208802887609259,0.480948400654238,0.261278210182841
"102",0.949724193269516,0.191819069293177,0.252930720707604,5.01678907984831e-17
"103",0.734513942378451,0.231132066002701,0.334581307735485,0.343808072774274
"104",0.973746182704591,0.244179391005878,0.168488231073691,0.346317164710372
"105",0.871105366558063,0.211135294405609,0.310700476719908,0.322818191112123
