"","(Intercept)","beta_1","alpha_1","pi"
"1",0.625649335785632,0.259393366236601,0.394719456964144,0.69803703059294
"2",0.638512870674147,0.247563549440363,0.392064713858292,0.734104004022082
"3",0.604645059610208,0.316032825567133,0.411530476365138,0.745479106562305
"4",0.486906768353333,0.331268434110645,0.427566890986093,0.704871924276228
"5",0.586034925893698,0.290795089620784,0.403139439310699,0.727729234981107
"6",0.563723082047812,0.272237585354532,0.469291328733813,0.729442847818653
"7",0.517152078225156,0.275006196896143,0.453151768824807,0.70778262838956
"8",0.657326568159962,0.253707907146217,0.406479657822159,0.744178197788887
"9",0.631414248159001,0.347096454721612,0.358891663771315,0.744519687278206
"10",0.699974622355174,0.317636375528521,0.321841724712512,0.690749254898818
"11",0.580179356175972,0.352710661735354,0.361583603321941,0.761272067377079
"12",0.568112487228204,0.263145847012633,0.438888595095321,0.735772468112623
"13",0.625856780016306,0.202195106673076,0.417193134642555,0.653356115586768
"14",0.698940181870545,0.32526789685136,0.313319726081587,0.666480965296454
"15",0.597540975200514,0.29732088865321,0.398648859391043,0.718446109368346
"16",0.640857000329962,0.244623880763481,0.454049090567156,0.747449043097186
"17",0.708010111261159,0.352326917681508,0.301899089006584,0.726784704219735
"18",0.786371468518759,0.310941695738689,0.305272165073426,0.727566530480078
"19",0.832800008170423,0.37679326500121,0.232356922610475,0.72643907793442
"20",0.616756996151413,0.326307217102474,0.380712260176926,0.722941275157797
"21",0.594937033080129,0.260299207716092,0.429108689947847,0.723726323956387
"22",0.635526975463041,0.317238708499464,0.362199750528113,0.718737256641186
"23",0.593697276638054,0.30791695147075,0.396696883703106,0.744568100513089
"24",0.84410380812062,0.327450136120109,0.245179305687045,0.767927695714611
"25",0.655435395817428,0.353336169800683,0.339325789437358,0.73481157814017
"26",0.627153479410545,0.397384004535023,0.275366868434697,0.707095027071389
"27",0.544623974114356,0.294768364777816,0.431173825569929,0.73421235729565
"28",0.63600099679721,0.327671057576323,0.369625236407793,0.719922723675883
"29",0.653986461508159,0.350248408787056,0.320471384841873,0.727148769546021
"30",0.563283526633172,0.23183371391028,0.46571018673412,0.706962824088316
"31",0.418419593877688,0.254550057833297,0.535347290552247,0.768851755038511
"32",0.810734637558182,0.274563851511764,0.338451276710402,0.722261837306761
"33",0.536426495950602,0.296898713929552,0.450081624914522,0.737200700764218
"34",0.58935723313501,0.286669499259958,0.417229309264065,0.698659462163986
"35",0.611903512435769,0.279578564399393,0.439679848157222,0.744054373229954
"36",0.651206444363391,0.338973619142015,0.351060189825685,0.676337421938673
"37",0.894424068167763,0.352451849097399,0.232919204003463,0.697325965112428
"38",0.721575993254774,0.281636805129674,0.352194250604668,0.730302662301177
"39",0.446375308891013,0.264259563990338,0.520876246007487,0.722267119987579
"40",0.573114788297631,0.252424398245052,0.445393894900889,0.750266884741201
"41",0.608021784434058,0.297041401238863,0.398197869189628,0.710244673021438
"42",0.647878847354243,0.243408715739581,0.417751630984743,0.766863654822338
"43",0.641848451711698,0.269329417510522,0.435390854483553,0.796247473517464
"44",0.734370305583368,0.311811277970203,0.33630079864834,0.709573197145333
"45",0.537983495523404,0.301025500013883,0.434196544234667,0.72063712138925
"46",0.455246739094277,0.287329063587432,0.513087141152149,0.716692071033231
"47",0.595728822429564,0.362841475926111,0.366695766600047,0.731637368274923
"48",0.591189359711639,0.252329507779669,0.41928176937217,0.693702416156726
"49",0.528621243642476,0.224141849740364,0.474348466626248,0.77524178307438
"50",0.522835196041396,0.322888152892018,0.424767120612947,0.717261176910839
"51",0.544466823174881,0.333214655151732,0.412344414018952,0.714850468271257
"52",0.718983155266787,0.271986546262922,0.38978522877822,0.727126149300884
"53",0.746884525156998,0.311594139702088,0.324921901475894,0.755277937751224
"54",0.618822331221693,0.326718149783163,0.389780268683836,0.76940699670563
"55",0.647094293422466,0.298850594758185,0.354030439752004,0.739054371597024
"56",0.678061919887993,0.357440057786647,0.289711331886455,0.669261209087995
"57",0.705711913064209,0.34295854630466,0.326616838737874,0.756439948976863
"58",0.896500884263288,0.306127626266937,0.242381428997291,0.750586756283662
"59",0.536566105996161,0.318954515074974,0.430292380915618,0.786191042196022
"60",0.550480989778239,0.310881429495515,0.44078729017968,0.760533752830468
"61",0.658627356160746,0.330166788426384,0.343741019691012,0.735663875642576
"62",0.576752901463584,0.283437174870583,0.425564020950005,0.708436959948813
