"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",-1781.73349027733,-1765.74711592926,-1764.05095757666,-1763.82054311257,-1764.05094351154,-1763.82073731501
"2",-1701.59204886615,-1686.24950547391,-1686.92293080534,-1685.75771195381,-1686.92293125283,-1685.75473757055
"3",-1810.34212532979,-1788.60625206996,-1785.51069607476,-1785.50685720995,-1785.51002122661,-1785.37173180656
"4",-1739.70982607708,-1734.71318402212,-1732.88847716688,-1732.88831977917,-1731.76048531785,-1731.76048227783
"5",-1679.79169123777,-1668.93048876632,-1669.31286385866,-1668.57524186555,-1669.31246576328,-1668.57557002085
"6",-1704.54971014019,-1693.26903325345,-1689.65249279074,-1689.65253107122,-1689.46721416579,-1689.46725582682
"7",-1755.1178769932,-1748.38069545551,-1749.10202438862,-1748.35306672917,-1749.10199047113,-1748.35306893559
"8",-1707.21386104714,-1690.62982211109,-1688.6511420416,-1688.61952428598,-1688.65183903992,-1688.19338711028
"9",-1733.10678837797,-1725.01234889521,-1725.51838307494,-1725.01247847384,-1725.51831792285,-1725.00523426007
"10",-1700.02739792835,-1691.43557404119,-1689.17864745995,-1689.1781036406,-1689.17863784372,-1689.17863802575
"11",-1732.77849384226,-1722.44613573112,-1721.20432452622,-1721.20418421227,-1721.2021281611,-1721.20234325755
"12",-1698.14875365098,-1695.10983291926,-1693.32920304847,-1693.3305225149,-1692.35124937947,-1692.05564117924
"13",-1719.07634848491,-1705.31428858078,-1701.31538477533,-1700.9037128143,-1701.31529752112,-1700.90381830095
"14",-1732.97537874441,-1719.2550355761,-1717.23753141062,-1717.00078673407,-1717.23742522586,-1717.00071820629
"15",-1739.51375061097,-1729.58575393312,-1724.97286522653,-1724.97293118088,-1723.71440529578,-1723.7143612711
"16",-1705.24209734357,-1696.14585422376,-1697.11003413221,-1696.14585750816,-1697.11003469042,-1696.14585422965
"17",-1755.07794387926,-1745.04484985682,-1741.08717964991,-1741.08701434462,-1740.12399600378,-1739.86054929137
"18",-1752.06408702947,-1745.68325952168,-1742.62686399204,-1742.62686537265,-1742.23038779211,-1742.13440682372
"19",-1727.41283579858,-1723.78157617626,-1723.07383989464,-1723.07409018394,-1722.50914080061,-1722.50952244794
"20",-1698.63947775985,-1688.95197651734,-1684.85670126294,-1684.85670167907,-1683.01278978772,-1683.01279079503
"21",-1744.72399581913,-1735.86019058249,-1734.94862564922,-1734.9348167614,-1734.94917421763,-1734.944991357
"22",-1743.68834003773,-1733.5336821896,-1733.1623439017,-1733.1657802559,-1733.12043769498,-1733.12066002613
"23",-1715.83131152457,-1704.35104627228,-1698.77754579221,-1698.75287734767,-1698.78108409403,-1698.75325987254
"24",-1717.42919802701,-1710.14413377322,-1707.29645028476,-1707.2964512407,-1707.16624503143,-1707.13631482244
"25",-1730.06156084104,-1722.37713944992,-1715.24312436632,-1715.24312576446,-1715.00086258875,-1714.73171877819
"26",-1704.51192895337,-1694.44266477474,-1692.49384297083,-1692.49393172748,-1692.48914523302,-1692.48906781244
"27",-1782.7614732484,-1776.55332384097,-1773.39918178348,-1773.39889149517,-1772.50121490589,-1772.5111780475
"28",-1737.03006147234,-1727.94815196594,-1727.11094618635,-1726.93813689396,-1727.11085203123,-1726.9385586442
"29",-1734.07999686736,-1718.14265856889,-1714.80641148814,-1714.65627404489,-1714.80651741144,-1714.65579528298
"30",-1725.87963454886,-1712.40611792735,-1711.47310053336,-1711.08465738751,-1711.47330162867,-1711.08712662657
"31",-1755.95479766459,-1741.05416302138,-1739.29120431149,-1739.21745624331,-1739.29120687173,-1739.21361792227
"32",-1776.80061763371,-1764.12670302656,-1762.78663445737,-1762.58370691238,-1762.78663339699,-1762.61806961501
"33",-1721.06654216159,-1702.81222742414,-1703.35958745738,-1702.4955831501,-1703.35953873181,-1702.24407470841
"34",-1731.6793438877,-1717.07535878156,-1715.68913817695,-1715.32059205952,-1715.68915218198,-1715.22909261412
"35",-1741.4291591948,-1739.21621344473,-1737.98245673633,-1737.98244077582,-1735.81016971469,-1735.67127013201
"36",-1745.04366181718,-1728.50330299499,-1727.13708114574,-1726.19494228785,-1727.13744853774,-1726.19511099768
"37",-1713.65164944629,-1707.1126575837,-1706.13372535499,-1706.11158797671,-1706.13450043936,-1706.1118276899
"38",-1771.48548743548,-1765.33790192211,-1766.05969749404,-1765.3377335432,-1766.06151419929,-1765.33771301187
"39",-1729.50051262185,-1718.30796858136,-1717.91885960267,-1717.72098531324,-1717.9195445597,-1717.71220552476
"40",-1693.01472401617,-1685.89704689171,-1685.85957035367,-1685.70342791218,-1685.85957472744,-1685.68119872105
"41",-1694.47332824235,-1673.29106839615,-1671.77267956661,-1671.49738469582,-1671.77269282833,-1671.22767338751
"42",-1735.36285639395,-1724.21870077543,-1722.61357811911,-1722.61182630188,-1722.61217272881,-1722.61229165313
"43",-1752.06362524459,-1740.07598253096,-1738.99881710753,-1738.90034124842,-1738.99880921238,-1738.61837507455
"44",-1710.55154928999,-1697.58871544172,-1700.45914791976,-1697.58871474801,-1700.4591481489,-1697.5887360145
"45",-1711.21187518912,-1704.84188165629,-1703.57152802323,-1703.57164810775,-1703.45496073764,-1703.42422405391
"46",-1733.47989738383,-1724.00978519133,-1721.81629184867,-1721.77856056127,-1721.8162941711,-1721.79887022654
"47",-1744.83776010475,-1729.32251103974,-1730.77303192904,-1729.24844720899,-1730.77505760484,-1729.2484462108
"48",-1816.53581541935,-1799.68268607394,-1796.88552849264,-1796.73940725875,-1796.88552984656,-1796.73940745247
"49",-1721.39373004745,-1702.45838790073,-1702.86510731037,-1701.49337085473,-1702.86512949549,-1701.49337599955
"50",-1746.4728586426,-1739.31640345491,-1738.63636260322,-1738.59779360674,-1738.63641498918,-1738.59838710279
"51",-1702.16027225722,-1684.75033477643,-1683.03725617762,-1682.73135794155,-1683.03510190003,-1682.74221572321
"52",-1717.92980506345,-1709.50173255633,-1707.40409061003,-1707.21620211335,-1707.40408936228,-1707.21622394943
"53",-1701.59483976783,-1693.8395992236,-1690.62642097468,-1690.6264753361,-1690.09647290304,-1690.09635506667
"54",-1707.45560022559,-1700.25655243318,-1697.67445822126,-1697.6741745267,-1697.55700298659,-1697.15070419094
"55",-1788.25714741805,-1775.71017219496,-1770.16326842801,-1770.16341891502,-1769.66983984767,-1769.8034673733
"56",-1703.97615615838,-1701.0254813376,-1699.57688280584,-1699.57691335381,-1697.78942040184,-1697.78945310919
"57",-1731.49705216748,-1722.68515604118,-1721.34206038066,-1721.34263728517,-1721.32172628883,-1721.33686891151
