"","INGARCH(0,1)","INGARCH(0,2)","INGARCH(1,1)","INGARCH(2,1)","INGARCH(1,2)","INGARCH(2,2)"
"1",3569.46698055465,3539.49423185853,3536.10191515332,3537.64108622515,3538.10188702308,3539.64147463003
"2",3409.1840977323,3380.49901094782,3381.84586161067,3381.51542390762,3383.84586250567,3383.5094751411
"3",3626.68425065958,3585.21250413991,3579.02139214952,3581.0137144199,3581.02004245323,3582.74346361312
"4",3485.41965215415,3477.42636804425,3473.77695433376,3475.77663955834,3473.52097063571,3475.52096455566
"5",3365.58338247553,3345.86097753264,3346.62572771731,3347.1504837311,3348.62493152655,3349.15114004171
"6",3415.09942028037,3394.53806650689,3387.30498558149,3389.30506214245,3388.93442833159,3390.93451165365
"7",3516.23575398639,3504.76139091101,3506.20404877724,3506.70613345833,3508.20398094227,3508.70613787119
"8",3420.42772209428,3389.25964422218,3385.3022840832,3387.23904857197,3387.30367807984,3388.38677422057
"9",3472.21357675594,3458.02469779043,3459.03676614987,3460.02495694769,3461.0366358457,3462.01046852015
"10",3406.05479585671,3390.87114808238,3386.3572949199,3388.3562072812,3388.35727568744,3390.35727605149
"11",3471.55698768451,3452.89227146223,3450.40864905244,3452.40836842454,3452.4042563222,3454.40468651509
"12",3402.29750730196,3398.21966583853,3394.65840609695,3396.6610450298,3394.70249875893,3396.11128235849
"13",3444.15269696982,3418.62857716156,3410.63076955066,3411.80742562859,3412.63059504223,3413.8076366019
"14",3471.95075748881,3446.51007115219,3442.47506282124,3444.00157346814,3444.47485045172,3446.00143641257
"15",3485.02750122195,3467.17150786624,3457.94573045305,3459.94586236176,3457.42881059156,3459.42872254219
"16",3416.48419468714,3400.29170844751,3402.22006826442,3402.29171501632,3404.22006938085,3404.29170845931
"17",3516.15588775852,3498.08969971365,3490.17435929981,3492.17402868923,3490.24799200756,3491.72109858274
"18",3510.12817405894,3499.36651904337,3493.25372798409,3495.25373074531,3494.46077558421,3496.26881364745
"19",3460.82567159717,3455.56315235253,3454.14767978929,3456.14818036788,3455.01828160122,3457.01904489587
"20",3403.27895551969,3385.90395303468,3377.71340252588,3379.71340335813,3376.02557957544,3378.02558159006
"21",3495.44799163827,3479.72038116497,3477.89725129843,3479.8696335228,3479.89834843527,3481.889982714
"22",3493.37668007545,3475.06736437921,3474.3246878034,3476.33156051181,3476.24087538997,3478.24132005226
"23",3437.66262304914,3416.70209254455,3405.55509158441,3407.50575469534,3407.56216818805,3409.50651974508
"24",3440.85839605401,3428.28826754644,3422.59290056952,3424.59290248139,3424.33249006286,3426.27262964488
"25",3466.12312168208,3452.75427889984,3438.48624873264,3440.48625152891,3440.0017251775,3441.46343755639
"26",3415.02385790673,3396.88532954948,3392.98768594167,3394.98786345497,3394.97829046604,3396.97813562487
"27",3571.52294649681,3561.10664768193,3554.79836356696,3556.79778299035,3555.00242981178,3557.02235609499
"28",3480.06012294468,3463.89630393187,3462.22189237271,3463.87627378792,3464.22170406245,3465.8771172884
"29",3474.15999373473,3444.28531713778,3437.61282297628,3439.31254808978,3439.61303482287,3441.31159056597
"30",3457.75926909772,3432.81223585469,3430.94620106672,3432.16931477502,3432.94660325734,3434.17425325313
"31",3517.90959532918,3490.10832604275,3486.58240862299,3488.43491248662,3488.58241374347,3490.42723584454
"32",3559.60123526743,3536.25340605312,3533.57326891475,3535.16741382477,3535.57326679398,3537.23613923001
"33",3448.13308432318,3413.62445484829,3414.71917491475,3414.9911663002,3416.71907746362,3416.48814941682
"34",3469.3586877754,3442.15071756311,3439.3782763539,3440.64118411905,3441.37830436396,3442.45818522824
"35",3488.8583183896,3486.43242688945,3483.96491347266,3485.96488155164,3481.62033942939,3483.34254026402
"36",3496.08732363435,3465.00660598998,3462.27416229148,3462.3898845757,3464.27489707547,3464.39022199537
"37",3433.30329889257,3422.22531516741,3420.26745070998,3422.22317595343,3422.26900087873,3424.2236553798
"38",3548.97097487096,3538.67580384422,3540.11939498808,3540.67546708641,3542.12302839859,3542.67542602375
"39",3465.00102524369,3444.61593716273,3443.83771920535,3445.44197062648,3445.83908911941,3447.42441104952
"40",3392.02944803234,3379.79409378342,3379.71914070734,3381.40685582437,3381.71914945488,3383.36239744211
"41",3394.9466564847,3354.5821367923,3351.54535913322,3352.99476939164,3353.54538565666,3354.45534677501
"42",3476.7257127879,3456.43740155087,3453.22715623821,3455.22365260377,3455.22434545762,3457.22458330625
"43",3510.12725048918,3488.15196506193,3485.99763421506,3487.80068249684,3487.99761842477,3489.2367501491
"44",3427.10309857997,3403.17743088344,3408.91829583952,3405.17742949601,3410.9182962978,3407.177472029
"45",3428.42375037824,3417.68376331258,3415.14305604646,3417.1432962155,3416.90992147529,3418.84844810782
"46",3472.95979476766,3456.01957038266,3451.63258369734,3453.55712112253,3453.63258834219,3455.59774045309
"47",3495.6755202095,3466.64502207948,3469.54606385809,3468.49689441798,3471.55011520967,3470.49689242161
"48",3639.0716308387,3607.36537214787,3601.77105698528,3603.47881451751,3603.77105969312,3605.47881490495
"49",3448.7874600949,3412.91677580146,3413.73021462074,3412.98674170945,3415.73025899097,3414.9867519991
"50",3498.94571728521,3486.63280690982,3485.27272520644,3487.19558721347,3487.27282997836,3489.19677420557
"51",3410.32054451444,3377.50066955286,3374.07451235523,3375.4627158831,3376.07020380007,3377.48443144641
"52",3441.8596101269,3427.00346511266,3422.80818122007,3424.43240422669,3424.80817872456,3426.43244789887
"53",3409.18967953566,3395.67919844719,3389.25284194936,3391.25295067219,3390.19294580608,3392.19271013334
"54",3420.91120045118,3408.51310486636,3403.34891644251,3405.34834905341,3405.11400597317,3406.30140838188
"55",3582.5142948361,3559.42034438991,3548.32653685603,3550.32683783005,3549.33967969535,3551.6069347466
"56",3413.95231231677,3410.05096267519,3407.15376561168,3409.15382670761,3405.57884080368,3407.57890621839
"57",3468.99410433495,3453.37031208236,3450.68412076131,3452.68527457034,3452.64345257767,3454.67373782301
"58",3494.88409230111,3485.61148454166,3481.95825666333,3483.95822766855,3483.73825440243,3485.46503144772
"59",3554.39769726962,3496.03659416168,3492.91181295903,3491.64476440628,3494.912002376,3493.6448731519
"60",3578.58203604682,3548.82583815668,3540.06672119189,3542.06045801161,3542.1362332933,3544.06008674244
"61",3457.00369903891,3448.14219164724,3441.04821315232,3443.04883286038,3439.5365631437,3441.35013947989
"62",3565.89089036666,3541.72619107062,3523.73150981556,3525.73225329593,3524.60245144266,3525.66203978395
