"","(Intercept)","beta_1","alpha_1"
"1",0.301017272818173,0.0462492990517163,0.180012874145287
"2",0.209682514184667,0.0412320937919297,0.144678702257349
"3",0.205502901323978,0.0429842629186433,0.136378701921432
"4",0.201913592747245,0.0435196727738382,0.146794822982231
"5",0.0824358487121583,0.036393494424697,0.0667097976514294
"6",0.146722337231998,0.0422282004285735,0.105394513279176
"7",0.331801689331352,0.045454852153408,0.217724279348495
"8",0.127570280096224,0.0408925281385844,0.0927261297500566
"9",0.202459846691005,0.0443798814061726,0.139745854922511
"10",0.210400523098681,0.046352653929258,0.140059424324804
"11",0.217532105222769,0.0481540400187342,0.159591385513708
"12",0.232172578280521,0.0453395335547106,0.146911383040751
"13",0.135466025005982,0.0441096899449599,0.103095540625487
"14",0.625311343950338,0.0443716082017353,0.352624933262536
"15",0.23534962340125,0.0450735652364275,0.148319744458135
"16",0.167725198000834,0.0442435526864473,0.123184083101447
"17",0.207843762638319,0.0403124885134095,0.140893609075915
"18",0.277551558863719,0.0461911638164465,0.162409383300923
"19",0.200570527810837,0.0457809320344424,0.130147990078946
"20",0.208838830989269,0.0455605450756914,0.140250200343469
"21",0.268947525793505,0.0455424366633475,0.171175676765025
"22",0.268941077464894,0.0459094113833804,0.168999519570201
"23",0.250277944448931,0.0467412399504711,0.162092057510177
"24",0.237008520548373,0.0442723074699897,0.156132791842196
"25",0.133632466204256,0.0454667905266417,0.106060387809447
"26",0.252146048388316,0.046104031265966,0.172998541353507
"27",0.189661293322328,0.0474246298188348,0.132843665370394
"28",0.165830869256798,0.0465214819722243,0.120966897692821
"29",0.379129645689306,0.0468067192276364,0.249026071803235
"30",0.20466552872419,0.0445591403445027,0.139169502194258
"31",0.318569977637172,0.0471818461841628,0.189533707877889
"32",0.348626101387404,0.0439775557627618,0.221466203821753
"33",0.42436739444555,0.0447716124717839,0.261946075871875
"34",0.246594687856233,0.0459200229847785,0.142477866129261
"35",0.411507594511781,0.0455242802940372,0.245532058598065
"36",0.246856752657268,0.04487438797066,0.160944406406916
"37",0.243744086113931,0.0443876947092641,0.156505329160909
"38",0.27274792900723,0.0456011990114208,0.191378154071254
"39",0.552183050373794,0.0460002606929259,0.308219941770903
"40",0.201811998844654,0.0478464223820932,0.137571757709318
"41",0.420434857815766,0.0469950086666658,0.2368679317388
"42",0.297766692956535,0.0467384371964757,0.203815211682431
"43",0.32154389407191,0.0461340299725039,0.193745171204123
"44",0.230635511831598,0.0411872087240312,0.145021295291675
"45",0.178083168830277,0.0420536385590509,0.120850282033509
"46",0.146971372812464,0.038833650824576,0.10839159352846
"47",0.193293934309081,0.0467108290028641,0.138395816307737
"48",0.29950209816312,0.0467840684673128,0.175411470594093
"49",0.225880972243257,0.0470467971729125,0.145154333351544
"50",0.422444014205959,0.0442113975390883,0.248341432038636
"51",0.452732232467423,0.0476118310422101,0.291720373116994
"52",0.321510337745662,0.0467289730044253,0.18460048486819
"53",0.406646169032589,0.0458688457531998,0.280268908680063
"54",0.177052691443877,0.0431264089779001,0.124806675240998
"55",0.25027248051464,0.0429421165515072,0.172994094028559
"56",0.205760692593956,0.0431261675233084,0.143078665592356
"57",0.130948879249028,0.0377461467254772,0.0909563982359082
"58",0.349962636093881,0.0456940385195368,0.209526572471841
"59",0.343103895117922,0.0464922392314879,0.217976398554072
"60",0.281696713907769,0.0454136296193179,0.173823425084479
"61",0.166867011449596,0.0443131786133273,0.110756315100737
"62",0.166992467815021,0.0397794668714353,0.123666227521442
"63",0.303419676781666,0.0444972835503913,0.172470874748405
"64",0.188350544328943,0.0403906986859794,0.12457744371218
"65",0.258729727511019,0.0465256676381069,0.159226156504242
"66",0.257273533386621,0.0440448730115427,0.153177894296644
"67",0.279015689138079,0.0467602130214735,0.166278025009179
"68",0.214807735249925,0.0460784707953206,0.151917627574161
"69",0.155863550704965,0.0442705721370916,0.11343973412575
"70",0.327955333107593,0.045235772252308,0.195982064948088
"71",0.187875460465227,0.0437604675007336,0.134527094798017
"72",0.254234769905555,0.0458137999721027,0.166345909658488
"73",0.126568474483077,0.0418659326544531,0.0976275659659494
"74",0.321271774720761,0.0477633638761445,0.189873538614936
"75",0.378727284409692,0.0462744765319931,0.248640467143619
"76",0.348444582039331,0.0435900857695378,0.21730098452914
"77",0.294738646473158,0.0470446874669881,0.174406615833261
"78",0.222174433585416,0.0447812034142465,0.141074513900575
"79",0.312701896985417,0.047101553453061,0.17653733093259
"80",0.213203965149647,0.0436558058671814,0.142818692038099
"81",0.318045732796103,0.046948857018018,0.203616602082234
"82",0.333829187986528,0.0464551631791412,0.200004513678197
"83",0.266165452286617,0.045966441228589,0.166307651743066
"84",0.252856993099283,0.0463270210994828,0.148384649535696
"85",0.362686667055096,0.0458715038625502,0.217731439462223
"86",0.224386910013433,0.045975759913693,0.141511153296068
"87",0.274285678886384,0.0481333491094377,0.172936969615215
"88",0.261294745891561,0.046300852607129,0.161916871019758
"89",0.354050012956859,0.0477539420443041,0.201924670152192
"90",0.254323545501581,0.0455118977988688,0.168447331706345
"91",0.183434865334448,0.0452200821746435,0.134091676652478
"92",0.249250264354544,0.0396185049343925,0.154198829132166
"93",0.312281013563288,0.0457420549201257,0.184055804096728
"94",0.264804266141324,0.0460111537562542,0.147382859140667
"95",0.330492187383238,0.0457466808128578,0.201413996074071
"96",0.367262247479642,0.0472341921757746,0.229472905940843
"97",0.20870133851816,0.0469795156680916,0.13732795103519
"98",0.161620796987283,0.043187333421057,0.114874531409787
"99",0.201080589100093,0.0475498552069116,0.153841795635858
"100",0.147354665719332,0.0415108492124866,0.0986427833100547
"101",0.690973501057217,0.0457656378259226,0.410872707433075
"102",0.0714828567719795,0.0338267944904074,0.0598515771739245
"103",0.219210404871315,0.0422079449122661,0.142832423464924
"104",0.239658960405221,0.0462820758859854,0.143700882692744
"105",0.286287181193407,0.0389623262207509,0.151412905098282
"106",0.246889937074232,0.0450557948748489,0.142702391922812
"107",0.204890385144361,0.0435220390912511,0.158117757740624
"108",0.190084676125013,0.0458582373946248,0.123375872721135
"109",0.302626430942212,0.0473144973021105,0.205956197776129
"110",0.299023219303978,0.0461853158903772,0.186675555919246
"111",0.139346256967243,0.0441175195075642,0.113943230532868
"112",0.131786496438782,0.0371630620877589,0.095534398366161
"113",0.134545914603803,0.0415120724781859,0.107638049998735
"114",0.239230923396833,0.0475427801176576,0.149117741425274
"115",0.270893869294972,0.0463329198445795,0.168185921170313
"116",0.211238594109028,0.046146283593167,0.134325146149585
"117",0.335720458024637,0.046758625975285,0.213305220170817
"118",0.163530012655163,0.0409388316226276,0.104055051035736
"119",0.249031301124938,0.0448697336396757,0.146400857793669
"120",0.293512014824539,0.0474939591148063,0.179506990960537
"121",0.389010843411296,0.0466048677401519,0.240514158438506
"122",0.245882620864463,0.0469136575000825,0.150751865447686
"123",0.133090228390753,0.0423531188436042,0.104232590489952
"124",0.334787599430803,0.0462964560811441,0.184974990286179
"125",0.281244478936421,0.0436603850772476,0.171137740871745
"126",0.458366843408345,0.0469003989293403,0.288508161360865
"127",0.252473923010966,0.0472091831246118,0.170845594885327
"128",0.207571704078682,0.046187649507378,0.143421368635994
"129",0.193307477082906,0.0442134342464187,0.133814329331782
"130",0.225593710491614,0.0451740045053854,0.161520000800957
"131",0.279986528803716,0.0467649184232013,0.207565852949783
"132",0.150259762234159,0.0435562896089111,0.113351607937824
"133",0.199714450065585,0.0453684702707307,0.133506304607189
"134",0.304940835747465,0.0473455609613837,0.194155578796471
"135",0.199681148240494,0.045649877138351,0.136121590619108
"136",0.156186311996495,0.0402065382396864,0.112913117287983
"137",0.136737901264865,0.0381529021029665,0.102654594427662
"138",0.104023284731608,0.0330991100657335,0.0712117442055881
"139",0.531098568923082,0.0469779110299986,0.308913322657222
"140",0.227419356213495,0.0457249850531605,0.153813533521266
"141",0.17236888823765,0.0447719477497456,0.113119253894794
"142",0.395351559597098,0.0429249153393058,0.247157242903099
"143",0.266047488384954,0.0477746356232822,0.164370111987895
"144",0.246441761743996,0.0470786550646051,0.163417612700314
"145",0.38790456714201,0.0472725698169278,0.266282663808095
"146",0.410394195165841,0.0454507120535931,0.240714535762448
"147",0.31587607186713,0.0453640565183582,0.190631442155094
"148",0.273686928286424,0.0452259866578588,0.168294018601335
"149",0.354763268993309,0.0389249764155498,0.185822182446634
